Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance
40,122978.43,10514.2025,0,1,9,3,13,4,7.33,3.0,Good,1197.33,30.5576034547476,286,No,168.0066863638793,499.7731076698249,High_spent_Small_value_payments,643.6404559662956
54,34547.54,2994.961666666666,6,6,5,1,19,15,3.59,6.0,Good,939.31,37.46499244357345,231,No,27.764710968035736,140.79554367960952,Low_spent_Small_value_payments,420.93591201902143
30,173196.32,14258.026666666668,4,7,9,1,7,5,13.06,4.0,Good,967.23,43.2368605407761,291,No,107.8108996477876,546.753654443717,High_spent_Medium_value_payments,1021.238112575162
30,173196.32,14258.026666666668,4,7,9,1,7,5,1.0599999999999996,4.0,Good,967.23,40.81895347312821,293,No,107.8108996477876,425.9681369020332,High_spent_Small_value_payments,1152.023630116846
19,20354.85,1403.2375,8,6,30,7,36,22,23.66,10.0,Bad,4288.63,29.82111359614713,211,Yes,80.21854912819705,120.99904662982335,Low_spent_Small_value_payments,229.1061542419796
40,46113.81,3953.8175,7,5,24,2,19,10,11.77,9.0,Standard,2530.66,37.156069169551735,160,Yes,55.775947048868936,524.4543332460946,Low_spent_Small_value_payments,105.15146970503643
43,29042.45,2252.204166666667,3,5,5,1,5,19,9.72,4.0,Standard,1092.55,27.068071433514184,244,Yes,16.756706537779973,104.42675668734144,Low_spent_Small_value_payments,394.0369534415453
44,29042.45,2252.204166666667,3,5,5,1,8,16,9.72,4.0,Standard,1092.55,30.625731189720568,246,Yes,16.756706537779973,122.5177924309266,Low_spent_Small_value_payments,375.9459176979601
44,29042.45,2252.204166666667,3,5,5,1,8,16,9.72,4.0,Standard,1092.55,34.507442032725784,247,Yes,16.756706537779973,184.55341364041985,Low_spent_Small_value_payments,313.91029648846694
38,10034.55,719.2125,4,4,28,6,24,9,12.65,7.0,Standard,1669.84,37.97249196665899,100,Yes,41.08254704356354,58.22372169662685,Low_spent_Medium_value_payments,252.6149812598096
52,38175.39,3287.2825,1,2,7,3,3,8,11.81,5.0,Good,315.36,37.5805058875728,286,No,69.05565634105422,216.09106463927583,Low_spent_Small_value_payments,333.58152901966986
48,65299.38,5305.615,4,5,8,2,10,0,5.68,2.0,Good,1177.38,32.60639076598201,267,No,77.00931295128329,363.0662965492812,High_spent_Small_value_payments,350.48589049943564
48,65299.38,5305.615,4,5,8,2,13,0,5.68,2.0,Good,1177.38,34.583749210253345,269,No,77.00931295128329,349.22862556209213,High_spent_Small_value_payments,364.3235614866246
39,7792.475,573.3729166666667,6,7,16,7,11,18,19.6,10.0,Standard,2041.74,39.448838059147846,156,Yes,42.09972159510485,46.39288081345001,Low_spent_Small_value_payments,258.8446892581118
37,65778.22,5561.5183333333325,5,3,11,4,25,15,11.6,6.0,Standard,705.44,31.48389341338952,170,No,172.53053327914932,116.45816041516198,High_spent_Small_value_payments,527.163139639022
45,12016.0,729.3333333333335,6,3,14,3,27,10,15.23,4.0,Standard,583.27,28.023412140273308,310,Yes,20.743543735392677,90.25050424373607,Low_spent_Small_value_payments,251.93928535420457
51,19180.87,1688.405833333333,8,4,18,4,5,17,9.32,6.0,Standard,1127.57,25.7388121789998,255,No,57.36421100960239,15.629489005185194,High_spent_Large_value_payments,335.8468833185458
31,60552.76,4950.0633333333335,3,7,12,3,30,11,12.72,4.0,Good,463.07,36.38679998313905,198,No,111.72882006933048,59.05449611223813,High_spent_Large_value_payments,564.2230171517648
40,98197.74,8005.145,5,6,6,3,30,11,9.09,7.0,Standard,627.5,41.64245891995751,254,No,138.54197689108764,306.0461802987984,High_spent_Medium_value_payments,605.9263428101142
21,30197.28,2594.44,5,7,14,4,20,13,17.0,5.0,Standard,811.08,34.68616252900472,113,Yes,57.08103770858573,214.3460612453973,Low_spent_Small_value_payments,278.0169010460169
21,30197.28,2594.44,5,7,14,4,20,13,17.0,5.0,Standard,811.08,30.58702143965268,114,Yes,57.08103770858573,323.37100291360383,Low_spent_Small_value_payments,168.9919593778105
19,31633.54,2930.1283333333336,1,5,8,3,5,7,9.7,4.0,Good,846.45,38.556514520528346,224,No,50.76844004205578,257.46084846652656,Low_spent_Medium_value_payments,264.783544824751
19,31633.54,2930.1283333333336,1,5,8,3,3,7,9.7,4.0,Good,846.45,31.717173684581763,225,No,50.76844004205578,355.83291266772613,Low_spent_Small_value_payments,176.41148062355148
35,19623.18,1806.265,9,8,26,2,17,14,11.26,16.0,Standard,1369.54,25.16581733202109,85,Yes,19.758727796221923,104.83844094551227,Low_spent_Large_value_payments,326.0293312582658
36,10007.815,701.7571771320996,4,4,8,7,11,8,17.16,7.0,Standard,2195.63,26.28080565280355,205,Yes,112.17837929661631,23.60895449230557,High_spent_Medium_value_payments,246.23853074564525
47,16953.985,1684.8320833333337,4,5,4,2,1,3,10.64,5.0,Good,554.48,24.090247302751628,280,No,18.286009186522893,52.94035749362829,High_spent_Small_value_payments,357.2568416531822
47,16953.985,1684.8320833333337,4,5,4,2,1,2,10.64,5.0,Good,554.48,38.10429589215219,281,No,18.286009186522893,58.46803207190739,High_spent_Small_value_payments,351.7291670749031
56,36154.19,3247.849166666667,5,3,3,2,9,8,11.39,2.0,Good,651.85,35.33444647354486,200,No,30.645027242347588,82.1262986833918,High_spent_Large_value_payments,452.0135907409273
56,36154.19,3247.849166666667,5,3,3,2,9,8,10.39,6.0,Good,651.85,33.12769062974803,201,No,30.645027242347588,342.4586241176501,Low_spent_Small_value_payments,241.68126530666905
18,18784.88,1371.4066666666668,8,3,26,7,11,18,22.08,12.0,Standard,2076.13,24.49631254823717,189,Yes,108.03367123147238,42.00588748563528,Low_spent_Medium_value_payments,267.10110794955904
36,55719.18000000001,4689.265,8,7,18,5,41,25,29.82,6.0,Bad,4090.5,38.91773562581928,144,Yes,130.4684033358553,119.1649386683035,High_spent_Large_value_payments,459.2931579958412
36,55719.18000000001,4689.265,8,7,18,5,41,22,28.82,6.0,Bad,4090.5,32.915988751868746,146,Yes,130.4684033358553,348.13852077226755,Low_spent_Small_value_payments,280.31957589187715
27,34841.87,3025.4891666666667,1,7,1,2,1,2,2.24,6.0,Good,142.05,25.53778266745976,314,No,33.366098109451734,390.8221293507746,Low_spent_Small_value_payments,168.36068920644033
40,63101.14,5246.428333333333,3,4,3,4,2,9,9.19,5.0,Good,64.53,27.739719077612428,171,No,170.5429654596886,118.0828298421286,High_spent_Large_value_payments,476.0170380315161
36,108415.0,8848.583333333334,3,5,16,1,18,17,16.33,6.0,Standard,1075.84,42.44015158636002,277,Yes,76.85756306196762,187.58446411118004,High_spent_Large_value_payments,860.4163061601857
31,17850.56,1391.5466666666669,8,5,18,9,25,23,7.11,11.0,Bad,3380.69,32.278247173334584,86,Yes,127.22369163552014,121.42386529734584,Low_spent_Medium_value_payments,170.50710973380072
33,15713.83,1313.4858333333334,7,8,23,2,46,11,12.39,7.0,Standard,2271.53,21.961731106268765,111,Yes,20.30880921277818,87.65534650249785,High_spent_Small_value_payments,283.3844276180573
33,15713.83,1313.4858333333334,7,8,23,2,46,11,12.39,7.0,Standard,2271.53,28.207546824259733,113,Yes,20.30880921277818,171.97582816266583,Low_spent_Small_value_payments,229.06394595788933
33,15713.83,1313.4858333333334,7,8,23,2,48,11,12.39,7.0,Standard,2271.53,33.90348534213213,114,Yes,20.30880921277818,84.57759792580006,Low_spent_Large_value_payments,296.4621761947552
39,12070.845,1088.90375,8,5,8,4,17,12,2.96,4.0,Standard,759.86,38.37624331567903,292,Yes,31.349969595412013,71.95971191336388,Low_spent_Small_value_payments,295.5806934912241
22,38539.57,3438.630833333333,4,2,3,1,7,2,8.42,0.0,Good,526.62,37.447323363167136,305,No,22.68327916735256,137.2020476908188,High_spent_Medium_value_payments,433.977756475162
43,30232.28,2342.3566666666666,5,3,4,4,0,1,4.94,2.0,Good,1483.59,31.098115477445887,322,No,98.46945407671916,79.23190881897727,High_spent_Small_value_payments,316.5343037709702
29,36490.98,2828.9150000000004,4,5,8,4,21,20,9.75,12.0,Standard,581.05,25.53328519486889,125,Yes,92.35158351990316,226.1123630473325,Low_spent_Small_value_payments,254.4275534327644
14,32128.24,2693.353333333333,6,4,12,7,19,20,10.61,8.0,Standard,465.04,27.50660621531191,79,Yes,103.45621325048674,38.12733792392069,High_spent_Medium_value_payments,377.751782158926
31,80591.2,6453.9333333333325,4,4,32,2,27,10,9.62,8.0,Standard,2024.84,34.13818844888332,141,Yes,97.89725769153412,290.85059422187976,Low_spent_Small_value_payments,546.6454814199195
31,73434.92,5849.576666666668,1,5,5,4,6,3,11.93,0.0,Good,192.45,24.80930308217977,164,No,214.4301783969348,292.5466453514486,Low_spent_Large_value_payments,347.98084291828326
31,73434.92,5849.576666666668,1,5,5,4,6,3,11.93,2.0,Good,192.45,25.93558314398321,165,No,214.4301783969348,120.93892124306116,High_spent_Large_value_payments,489.58856702667066
31,73434.92,5849.576666666668,1,5,5,4,6,0,11.93,2.0,Good,192.45,26.10065264197164,166,No,214.4301783969348,132.86294251413256,High_spent_Large_value_payments,477.6645457555993
35,53071.47,4656.6225,8,5,21,8,44,21,8.05,10.0,Bad,1740.38,37.57338195054788,193,Yes,208.4834480479053,55.293750183580414,High_spent_Large_value_payments,441.8850517685144
35,53071.47,4656.6225,8,5,21,8,41,19,8.05,10.0,Bad,1740.38,32.099904998692104,194,Yes,208.4834480479053,52.6995997523721,High_spent_Medium_value_payments,454.4792021997227
34,15735.68,1043.3066666666666,3,6,7,2,19,9,19.08,7.0,Standard,1574.91,37.69720476032582,97,Yes,21.35618485394992,114.79996844839606,Low_spent_Small_value_payments,258.17451336432066
34,15735.68,1043.3066666666666,3,6,7,2,19,11,19.08,7.0,Standard,1574.91,25.722841727215236,99,Yes,21.35618485394992,83.5664621115766,Low_spent_Medium_value_payments,279.4080197011402
32,20502.64,1588.553333333333,8,10,28,8,19,15,25.18,15.0,Bad,4182.21,35.55291041903076,22,Yes,87.46214102385784,108.59836904323788,Low_spent_Medium_value_payments,242.7948232662376
54,55662.64,4900.553333333333,4,6,6,3,27,19,11.06,3.0,Standard,1078.02,26.786927612067213,233,Yes,90.9499455688362,380.8665437386988,Low_spent_Small_value_payments,308.2388440257984
34,50811.27,4387.2725,6,4,20,3,18,14,8.01,5.0,Standard,1274.59,28.74768172631928,65,Yes,107.32946356018452,171.18449698999115,High_spent_Medium_value_payments,410.2132894498243
34,50811.27,4387.2725,6,4,20,3,23,15,8.01,9.0,Standard,1274.59,31.714020511982163,67,Yes,107.32946356018452,403.7900701854869,Low_spent_Large_value_payments,197.6077162543285
39,31732.61,2899.3841666666667,4,4,1,4,31,10,3.37,4.0,Good,1404.06,34.74705515502452,308,No,100.91540773686334,58.05925778556606,High_spent_Large_value_payments,370.9637511442373
40,31732.61,2899.3841666666667,4,4,1,4,30,10,3.37,4.0,Good,1404.06,24.525043799241985,309,No,100.91540773686334,278.98738008124684,Low_spent_Small_value_payments,200.03562884855648
46,50847.22,4156.268333333333,3,6,17,1,6,18,0.5999999999999996,3.0,Standard,486.71,32.85945567868491,234,Yes,23.78387812950614,330.05946878572763,Low_spent_Large_value_payments,331.78348641809964
47,50847.22,4156.268333333333,3,6,17,1,6,18,6.4,3.0,Standard,486.71,41.112198378183024,235,Yes,23.78387812950614,50.08954329916642,High_spent_Medium_value_payments,591.7534119046609
33,9349.475,772.1229166666667,6,6,19,9,39,17,24.98,9.0,Bad,4833.08,34.92397306148941,311,Yes,52.06513502387013,83.14661977620969,Low_spent_Small_value_payments,232.00053686658688
33,9349.475,772.1229166666667,6,6,19,9,43,17,31.98,9.0,Bad,4833.08,36.47797187522495,40,Yes,52.06513502387013,49.136278748947504,Low_spent_Medium_value_payments,256.01087789384906
44,135115.44,11444.62,4,6,18,2,17,9,1.42,2.0,Standard,269.46,36.04941269341629,191,Yes,204.61822358773935,78.07425311636824,High_spent_Large_value_payments,1101.769523295893
44,135115.44,11444.62,4,6,18,2,17,9,1.42,2.0,Standard,269.46,38.1119364769619,194,Yes,204.61822358773935,568.9726387555108,Low_spent_Medium_value_payments,650.8711376567501
33,108223.62,8775.635,5,6,7,2,9,12,11.53,3.0,Standard,977.19,41.56507500459828,276,Yes,127.92921351189594,359.67799166976374,High_spent_Medium_value_payments,639.9562948183403
19,16813.54,1101.128333333333,8,10,33,8,19,18,5.19,17.0,Bad,3520.79,22.34503609022164,113,Yes,92.94111494302722,138.51038895834054,Low_spent_Small_value_payments,168.6613294319656
20,16813.54,1101.128333333333,8,10,33,8,19,18,5.19,17.0,Bad,3520.79,25.100009907962622,115,Yes,92.94111494302722,68.33162081927651,Low_spent_Small_value_payments,238.8400975710296
21,22500.52,1770.043333333333,5,3,19,5,14,13,16.61,8.0,Standard,864.7,35.50604388349844,130,Yes,65.0210261192878,137.65857770589795,Low_spent_Large_value_payments,244.3247295081476
21,22500.52,1770.043333333333,5,3,19,5,13,16,16.61,8.0,Standard,864.7,24.44591175352593,131,Yes,65.0210261192878,144.86526568708663,Low_spent_Small_value_payments,257.1180415269589
43,15305.46,1230.455,0,7,2,2,18,2,10.95,4.0,Good,642.42,27.28337245648998,161,No,20.301653868439384,70.25565843534189,Low_spent_Small_value_payments,322.48818769621874
14,15544.47,1030.3725,8,5,32,5,34,23,25.11,12.0,Bad,2909.71,26.29452740040075,20,Yes,35.256798302336925,29.40314565208501,High_spent_Small_value_payments,298.37730604557805
23,9307.24,1013.6033333333336,4,3,15,3,23,16,19.78,5.0,Standard,486.05,27.5118506314398,120,Yes,20.88719603105331,129.9988150853856,Low_spent_Small_value_payments,240.47432221689445
23,69933.98,5561.831666666666,8,7,5,2,8,12,8.11,5.0,Standard,1446.37,39.26441117586896,191,Yes,86.40115819574194,226.21113160639135,High_spent_Small_value_payments,503.57087686453326
36,15091.03,1480.585833333333,7,7,26,9,37,18,1.1799999999999995,13.0,Bad,3247.42,29.66635665564184,111,Yes,93.61720091894828,35.389806036348354,High_spent_Medium_value_payments,269.0515763780367
43,17448.08,1315.0066666666671,9,5,20,9,39,14,2.5,14.0,Bad,2575.23,39.60061772577798,161,Yes,94.8548681541716,162.23651861550354,Low_spent_Small_value_payments,164.4092798969915
46,31896.42,2417.035,3,5,4,1,7,6,5.91,8.0,Good,1177.43,37.97666400687873,262,No,22.799777755562943,66.34350831186099,High_spent_Medium_value_payments,402.56021393257606
54,25020.07,1928.005833333333,4,3,10,1,15,11,4.1,5.0,Standard,94.75,25.15556549061241,226,No,17.06628101073421,32.46736239574097,High_spent_Medium_value_payments,393.26693992685824
54,25020.07,1928.005833333333,4,3,10,1,19,11,4.1,5.0,Standard,94.75,37.13822247480042,227,No,17.06628101073421,47.33336104506186,High_spent_Large_value_payments,368.4009412775373
54,25020.07,1928.005833333333,4,3,10,1,18,11,4.1,5.0,Standard,94.75,39.92025507355521,228,No,17.06628101073421,79.41007152860986,High_spent_Medium_value_payments,346.32423079398933
31,82778.56,7008.213333333332,6,6,30,4,33,15,14.39,15.0,Standard,1777.73,38.002376569147295,184,Yes,205.1953169427088,240.206640787964,High_spent_Medium_value_payments,505.4193756026605
31,82778.56,7008.213333333332,6,6,30,4,33,16,17.39,15.0,Standard,1777.73,36.560512520360405,186,Yes,205.1953169427088,518.3424589649824,Low_spent_Medium_value_payments,257.28355742564213
18,15119.56,1209.9633333333334,6,5,29,6,29,15,21.63,11.0,Bad,3154.07,23.970152057939888,133,Yes,58.21119196609352,108.45745630663448,Low_spent_Medium_value_payments,234.3276850606053
19,15119.56,1209.9633333333334,6,5,29,6,29,18,21.63,11.0,Bad,3154.07,28.53503892078368,134,Yes,58.21119196609352,110.92560230963775,Low_spent_Small_value_payments,241.8595390576021
19,15119.56,1209.9633333333334,6,5,29,6,30,18,21.63,13.0,Bad,3154.07,32.62824421924718,136,Yes,58.21119196609352,80.15623113241891,Low_spent_Medium_value_payments,262.6289102348209
15,20639.79,1541.9825,7,5,15,9,48,12,16.15,8.0,Bad,4145.87,26.88479264799458,16,Yes,95.62691019376172,52.48078256590546,Low_spent_Large_value_payments,276.0905572403328
16,20639.79,1541.9825,7,5,15,9,48,18,16.15,13.0,Bad,4145.87,35.99532854169147,17,Yes,95.62691019376172,201.1633846401807,Low_spent_Small_value_payments,147.40795516605763
37,18472.71,1392.3925,10,6,26,4,47,28,5.4,10.0,Bad,2031.89,38.27037655772805,203,Yes,60.82589002318093,173.484226467281,Low_spent_Small_value_payments,194.92913350953808
54,42731.27,3300.939166666666,0,4,1,2,14,0,5.2,1.0,Good,511.85,32.21540923113398,249,No,50.85101407166152,158.96169223488525,High_spent_Small_value_payments,380.2812103601199
32,33386.25,2851.1875,7,5,11,3,26,10,9.97,6.0,Standard,1343.67,28.674799838036225,145,Yes,77.54612496646651,34.69518519696399,High_spent_Large_value_payments,412.8774398365695
33,33386.25,2851.1875,7,5,11,3,26,9,10.97,6.0,Standard,1343.67,38.2129553047462,148,Yes,77.54612496646651,113.44326125692648,High_spent_Medium_value_payments,344.12936377660697
16,67614.24,5558.52,7,10,17,2,39,25,14.66,14.0,Bad,1330.8,23.8091663249549,175,Yes,95.0328666702966,121.570037957829,High_spent_Medium_value_payments,589.2490953718744
26,68742.75,5902.5625,7,4,20,2,24,22,11.04,13.0,Standard,651.38,30.857517141441267,142,Yes,89.65740619574272,263.3838004727931,High_spent_Small_value_payments,497.2150433314641
46,15932.725,1219.7270833333334,6,6,11,1,24,11,9.63,1.0,Standard,1124.16,40.339488083357686,281,Yes,13.26805418188136,47.39219507247653,Low_spent_Small_value_payments,351.31245907897545
44,55583.67,4816.9725,6,5,11,2,23,16,14.29,6.0,Standard,2019.51,29.510022186670128,177,Yes,69.73399853680547,151.46323842959038,High_spent_Medium_value_payments,510.5000130336042
42,8365.075,896.0895833333334,6,8,19,5,36,19,28.81,11.0,Bad,2758.61,24.96050963005445,50,Yes,31.95448983435909,63.50049149788724,Low_spent_Small_value_payments,284.153977001087
42,8365.075,896.0895833333334,6,8,19,5,36,21,35.81,14.0,Bad,2758.61,34.28059882585119,51,Yes,31.95448983435909,70.48360767182324,Low_spent_Small_value_payments,277.17086082715105
42,8365.075,896.0895833333334,6,8,19,5,36,18,27.81,14.0,Bad,2758.61,29.04175207628436,53,Yes,31.95448983435909,25.4294555259789,High_spent_Small_value_payments,292.2250129729954
43,19167.04,1479.253333333333,6,6,15,4,27,19,9.19,6.0,Standard,1297.12,28.31950792336623,72,Yes,44.535451602125065,78.12658402443098,High_spent_Small_value_payments,285.2632977067773
19,29625.82,2559.818333333333,3,4,11,4,27,16,17.74,4.0,Standard,1042.61,31.58778268159981,72,Yes,92.11623115792368,105.2414442010572,High_spent_Medium_value_payments,308.62415797435244
19,29625.82,2559.818333333333,3,4,11,4,26,16,17.74,6.0,Standard,1042.61,34.67077200450687,74,Yes,92.11623115792368,253.2079056190039,Low_spent_Small_value_payments,200.65769655640568
22,62223.06,5326.255,7,4,10,3,30,13,15.85,7.0,Standard,1230.58,34.17254915508159,320,Yes,120.3581055797648,223.68023991038845,High_spent_Medium_value_payments,438.5871545098468
22,62223.06,5326.255,7,4,10,3,30,12,8.85,7.0,Standard,1230.58,28.90753123552832,322,Yes,120.3581055797648,108.35120530314757,High_spent_Medium_value_payments,553.9161891170877
34,62874.96,5086.58,3,4,15,4,20,19,18.1,11.0,Standard,527.16,29.44294167691676,208,Yes,129.36640345231964,204.1209083348984,High_spent_Medium_value_payments,425.170688212782
37,17164.72,1223.3933333333334,10,6,19,9,32,13,25.15,9.0,Bad,4813.02,33.657195920857376,111,Yes,99.1263779692473,0.0,High_spent_Large_value_payments,253.40398217405823
37,17164.72,1223.3933333333334,10,6,19,9,34,14,25.15,9.0,Bad,4813.02,33.39850353881298,112,Yes,99.1263779692473,49.41235849393182,Low_spent_Medium_value_payments,253.80059687015415
37,17164.72,1223.3933333333334,10,6,19,9,34,18,25.15,9.0,Bad,4813.02,32.464573328079496,113,Yes,99.1263779692473,78.75555782353261,Low_spent_Large_value_payments,214.45739754055344
