Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,normalized_utilization_risk,normalized_inquiry_intensity,normalized_investment_ratio,normalized_loan_burden_index,behavioral_risk_indicator,credit_mix_quality,normalized_savings_capacity_ratio,population_density_factor,Default_Flag,Borrower_Tier
27,63536.98,5382.748333333334,4,5,12,2,29,17,14.78,9,Standard,89.62,26.02166195665192,315,Yes,69.10085253082353,89.69025633675682,High_spent_Large_value_payments,619.4837244657531,0.0014,0.012835,1.0,1.0,0.115066,1.0,1.0,1.0,0.016659,1.0,1,1,0.9705,1.0,1,Subprime
28,63536.98,5382.748333333334,4,5,12,2,32,16,14.78,9,Standard,89.62,27.936702558381217,317,Yes,69.10085253082353,112.47112168923464,High_spent_Large_value_payments,596.7028591132752,0.0014,0.012835,1.0,1.0,0.110834,1.0,1.0,1.0,0.020891,1.0,1,1,0.966268,0.96,1,Subprime
40,9983.345,758.9454166666666,7,11,15,5,22,16,10.26,12,Standard,1823.35,36.07825750942549,100,Yes,29.24151868964153,27.261180165475903,High_spent_Medium_value_payments,269.3918428115492,0.1826,0.038478,1.0,0.833333,0.354488,1.0,1.0,1.0,0.035873,1.0,1,1,0.925551,1.08,1,Near_Prime
15,27796.42,2300.3683333333333,6,5,16,2,18,14,11.85,10,Standard,1073.94,36.17666388955485,279,Yes,36.06763128414976,158.19484043149313,High_spent_Small_value_payments,295.7743616176905,0.0386,0.015672,1.0,1.0,0.128521,1.0,1.0,1.0,0.068739,1.0,1,1,0.915552,1.0,1,Subprime
48,37071.2,3006.2666666666664,1,6,6,4,14,4,11.56,4,Good,869.99,39.99881581174791,192,No,74.69027138495908,98.89156721151146,Low_spent_Medium_value_payments,407.04482807019616,0.0235,0.024837,0.8,1.0,0.135354,1.0,1.0,0.571429,0.032884,1.0,0,2,0.94226,1.08,0,Prime
48,37071.2,3006.2666666666664,1,6,6,4,18,5,11.56,4,Good,869.99,33.39082392629834,193,No,74.69027138495908,295.7627580358139,Low_spent_Small_value_payments,220.17363724589367,0.0235,0.024837,1.0,1.0,0.073214,1.0,1.0,0.571429,0.098349,1.0,0,2,0.876773,1.0,0,Prime
38,40391.66,3357.971666666667,10,7,18,3,35,21,3.51,12,Bad,1950.62,37.92813470158226,87,Yes,60.370828399887685,104.6817559513854,High_spent_Small_value_payments,430.7445823153936,0.0483,0.017973,1.0,0.725,0.128237,1.0,1.0,1.0,0.031165,1.0,1,0,0.950848,1.08,1,Subprime
38,40391.66,3357.971666666667,10,7,18,3,35,23,3.51,12,Bad,1950.62,28.72534805826157,88,Yes,60.370828399887685,41.73545391058706,High_spent_Medium_value_payments,483.690884356192,0.0483,0.017973,1.0,0.733333,0.144,1.0,1.0,1.0,0.012425,1.0,1,0,0.969593,1.04,1,Subprime
41,19065.32,1497.7766666666666,3,6,5,5,25,11,7.81,5,Standard,2008.06,25.61912250094436,175,Yes,76.21247400832009,28.47047558456697,High_spent_Medium_value_payments,295.09471707377963,0.1053,0.05085,1.0,1.0,0.19689,1.0,1.0,0.714286,0.018996,1.0,1,1,0.930108,1.0,1,Prime
41,19065.32,1497.7766666666666,3,6,5,5,23,14,7.81,5,Standard,2008.06,40.12886281523158,176,Yes,76.21247400832009,57.88926089099711,Low_spent_Small_value_payments,305.6759317673495,0.1053,0.05085,1.0,1.0,0.20395,1.0,1.0,0.714286,0.038624,1.0,1,1,0.910466,1.0,1,Prime
46,24585.55,2316.795833333333,3,4,14,2,13,14,11.35,1,Standard,195.38,26.888792887136383,275,Yes,30.447776935964107,299.9475980928114,Low_spent_Small_value_payments,191.2842083045578,0.0079,0.013137,1.0,1.0,0.082528,1.0,1.0,0.2,0.129411,1.0,1,1,0.857391,0.96,0,Near_Prime
47,24585.55,2316.795833333333,3,4,14,2,10,14,16.35,1,Standard,195.38,30.147965293362173,277,Yes,30.447776935964107,34.79465480814094,High_spent_Large_value_payments,406.4371515892283,0.0079,0.013137,1.0,1.0,0.175355,1.0,1.0,0.2,0.015012,1.0,1,1,0.971839,0.96,0,Near_Prime
27,15013.73,1127.1441666666667,7,4,14,6,23,8,8.22,7,Standard,1403.17,26.39210076363373,126,Yes,51.547924156742056,74.97566925866485,Low_spent_Small_value_payments,276.19082325125976,0.0935,0.045693,1.0,1.0,0.244819,1.0,1.0,1.0,0.066459,1.0,1,1,0.887749,0.96,1,Prime
27,15013.73,1127.1441666666667,7,4,14,6,20,9,8.22,7,Standard,1403.17,26.3050348056972,128,Yes,51.547924156742056,47.9774206749251,Low_spent_Small_value_payments,303.1890718349996,0.0935,0.045693,1.0,1.0,0.26875,1.0,1.0,1.0,0.042528,1.0,1,1,0.911701,1.0,1,Prime
39,34212.01,2847.000833333333,6,5,10,3,18,10,8.12,1,Standard,512.38,39.69518132857944,287,No,66.6764133130149,278.541851498458,Low_spent_Small_value_payments,229.4818185218604,0.015,0.023412,1.0,1.0,0.080576,1.0,1.0,0.166667,0.097803,1.0,0,1,0.878743,1.04,0,Prime
46,24199.24,1951.6033333333328,3,7,6,1,26,14,0.67,4,Good,784.35,37.72281141069045,220,No,13.886305431201704,14.577634931889046,High_spent_Large_value_payments,406.6963929702425,0.0324,0.007112,1.0,1.0,0.208284,1.0,1.0,0.5,0.007466,1.0,0,2,0.985415,1.08,0,Subprime
32,16578.115,1426.5095833333337,3,5,15,2,10,12,13.29,7,Standard,1054.86,33.469570793053244,235,Yes,21.42597208431386,108.05646652571414,Low_spent_Small_value_payments,303.16851972330534,0.0636,0.015009,1.0,1.0,0.212376,1.0,1.0,1.0,0.075696,1.0,1,1,0.909231,1.04,1,Near_Prime
32,16578.115,1426.5095833333337,3,5,15,2,10,13,13.29,7,Standard,1054.86,36.587378961837786,238,Yes,21.42597208431386,185.79604575598884,Low_spent_Small_value_payments,225.4289404930307,0.0636,0.015009,1.0,1.0,0.157918,1.0,1.0,1.0,0.130154,1.0,1,1,0.854735,1.08,1,Subprime
44,34766.06,3133.171666666666,0,1,11,3,4,4,5.71,4,Good,1374.23,36.17707872343392,168,No,78.09310673608609,43.71696486399703,High_spent_Medium_value_payments,441.5070950665837,0.0395,0.024917,1.0,1.0,0.140869,1.0,1.0,1.0,0.013948,1.0,0,2,0.961122,1.0,1,Prime
44,34766.06,3133.171666666666,0,1,11,3,4,1,5.71,4,Good,1374.23,26.295038242822056,169,No,78.09310673608609,91.94862241849908,High_spent_Medium_value_payments,393.2754375120816,0.0395,0.024917,0.25,1.0,0.12548,1.0,1.0,1.0,0.029337,1.0,0,2,0.945729,1.0,0,Prime
33,42220.39,3433.686488446392,1,4,1,4,9,9,7.48,6,Good,257.81,30.063052147002576,233,No,191.94974107665337,125.54594067183538,Low_spent_Medium_value_payments,368.2202464717858,0.0061,0.055886,1.0,1.0,0.107206,1.0,1.0,1.0,0.036552,1.0,0,2,0.907535,1.0,1,Prime
51,43581.13,3566.7608333333333,4,3,9,3,18,3,8.56,2,Good,900.83,29.392791358224983,239,No,103.03307766103524,143.44207885649118,High_spent_Medium_value_payments,360.2009268158069,0.0207,0.028879,0.75,1.0,0.10096,1.0,1.0,0.5,0.040205,1.0,0,2,0.930897,1.0,1,Prime
52,43581.13,3566.7608333333333,4,3,9,3,14,3,8.56,7,Good,900.83,29.343087842337933,240,No,103.03307766103524,318.5485551113878,Low_spent_Small_value_payments,225.09445056091027,0.0207,0.028879,0.75,1.0,0.063091,1.0,1.0,1.0,0.089285,1.0,0,2,0.881803,1.04,0,Prime
34,35376.32,2717.026666666666,8,3,19,3,12,16,15.14,10,Standard,1166.47,23.35627280291955,190,Yes,58.2166703210756,116.41569298076185,Low_spent_Small_value_payments,387.0703033648293,0.033,0.021419,1.0,1.0,0.142409,1.0,1.0,1.0,0.042831,1.0,1,1,0.935727,1.04,0,Near_Prime
27,19853.35,1613.0032412063474,7,4,6,2,21,17,9.63,2,Standard,816.46,26.258807394623123,199,No,141.5145576001361,224.64016484685183,Low_spent_Small_value_payments,209.9324530133312,0.0411,0.087679,1.0,1.0,0.130069,1.0,1.0,0.4,0.139182,1.0,0,1,0.772998,1.08,0,Subprime
23,19283.47,1886.9558333333327,10,8,34,9,38,15,26.43,13,Bad,4404.48,30.899888719194088,65,Yes,84.6164317306805,44.85196653846928,High_spent_Large_value_payments,299.22718506418363,0.2284,0.044819,1.0,0.541667,0.158493,1.0,1.0,1.0,0.023757,1.0,1,0,0.931388,1.04,0,Prime
24,66502.76,5379.8966666666665,0,6,1,2,32,10,7.06,4,Good,276.91,28.62953663154553,197,No,80.100174314101,90.13155217670584,High_spent_Large_value_payments,607.7579401758599,0.0042,0.014886,1.0,1.0,0.112947,1.0,1.0,0.571429,0.01675,1.0,0,2,0.968358,1.0,0,Near_Prime
34,9444.795,850.06625,7,8,28,6,26,11,17.57,7,Standard,1701.58,28.82226427411048,60,Yes,27.59495029732186,85.65569453575112,Low_spent_Medium_value_payments,251.75598016692703,0.1801,0.032424,1.0,0.5,0.295812,1.0,1.0,0.777778,0.100645,1.0,1,1,0.866774,1.04,0,Prime
34,9444.795,850.06625,7,8,28,6,26,9,17.57,7,Standard,1701.58,37.46444743347333,61,Yes,27.59495029732186,68.18557230662583,Low_spent_Small_value_payments,279.22610239605234,0.1801,0.032424,1.0,0.508333,0.32809,1.0,1.0,0.777778,0.080118,1.0,1,1,0.887326,0.96,0,Prime
34,9444.795,850.06625,7,8,28,6,26,11,17.57,8,Standard,1701.58,27.63918778551522,63,Yes,27.59495029732186,54.32461405912675,High_spent_Small_value_payments,263.0870606435514,0.1801,0.032424,1.0,0.525,0.309126,1.0,1.0,0.888889,0.063831,1.0,1,1,0.903632,0.96,0,Prime
47,70112.78,5989.731666666668,1,7,3,2,5,3,1.25,5,Good,877.06,35.31814910662736,259,No,69.71794787486095,283.2785698882344,High_spent_Small_value_payments,505.97664890357134,0.0125,0.011638,1.0,1.0,0.08446,1.0,1.0,0.625,0.047286,1.0,0,2,0.941066,1.08,0,Prime
18,15604.56,1389.38,9,5,25,3,27,23,8.08,13,Bad,2686.18,39.54888205775843,201,Yes,37.91235014270589,127.7756270761828,Low_spent_Medium_value_payments,253.25002278111128,0.1721,0.027268,1.0,1.0,0.182144,1.0,1.0,1.0,0.0919,1.0,1,0,0.880747,1.08,0,Subprime
18,15604.56,1389.38,9,5,25,3,27,21,8.08,13,Bad,2686.18,34.42829973160528,202,Yes,37.91235014270589,179.5771312573051,Low_spent_Small_value_payments,211.448518599989,0.1721,0.027268,1.0,1.0,0.15208,1.0,1.0,1.0,0.129157,1.0,1,0,0.843463,1.0,0,Subprime
18,15604.56,1389.38,9,5,25,3,29,23,12.08,13,Bad,2686.18,27.289102518713328,203,Yes,37.91235014270589,74.88455496420023,Low_spent_Small_value_payments,316.1410948930938,0.1721,0.027268,1.0,1.0,0.227377,1.0,1.0,1.0,0.053859,1.0,1,0,0.918815,1.04,1,Subprime
39,64036.88,5591.406666666668,8,4,15,4,29,17,14.7,9,Standard,1635.19,35.1792658695388,87,Yes,127.82606133041408,544.82730755152,Low_spent_Small_value_payments,176.48729778473262,0.0255,0.022857,1.0,0.725,0.031558,1.0,1.0,1.0,0.097423,1.0,1,1,0.879699,1.0,1,Near_Prime
30,9783.245,908.2704166666668,8,6,29,8,43,17,7.75,7,Bad,1684.06,30.8377414412544,192,Yes,52.83913367020968,35.12845533301886,Low_spent_Small_value_payments,292.85945266343816,0.1721,0.058112,1.0,1.0,0.322082,1.0,1.0,1.0,0.038634,1.0,1,0,0.903148,1.04,0,Prime
30,9783.245,908.2704166666668,8,6,29,8,45,17,7.75,11,Bad,1684.06,34.18641036216449,194,Yes,52.83913367020968,83.72837527114395,Low_spent_Small_value_payments,244.2595327253131,0.1721,0.058112,1.0,1.0,0.268632,1.0,1.0,1.0,0.092083,1.0,1,0,0.84964,1.04,0,Prime
22,86522.72,7098.2266666666665,8,5,13,1,14,11,19.51,13,Standard,455.22,37.65307545634339,286,Yes,45.2646813787989,306.50881975522555,High_spent_Small_value_payments,618.0491655326422,0.0053,0.006376,1.0,1.0,0.087059,1.0,1.0,1.0,0.043175,1.0,1,1,0.950442,1.0,1,Subprime
51,15606.515,1234.5429166666663,3,4,6,4,7,1,9.37,3,Good,257.85,24.169967180626987,339,No,35.62637254261307,106.93925845384346,Low_spent_Small_value_payments,270.88866067021013,0.0165,0.028835,0.2,1.0,0.219247,1.0,1.0,0.6,0.086552,1.0,0,2,0.88452,0.96,1,Prime
25,28230.92,2184.5766666666664,8,6,32,7,49,16,25.17,14,Bad,2989.13,28.38729965271225,78,Yes,132.48112788009803,66.34195827184878,Low_spent_Large_value_payments,289.6345805147198,0.1059,0.060616,1.0,0.65,0.132521,1.0,1.0,1.0,0.030354,1.0,1,0,0.908988,1.08,1,Near_Prime
29,10623.765,895.3137499999998,6,3,18,3,7,13,16.39,7,Standard,181.68,38.209312246771866,163,Yes,26.515279960070053,72.03125867396686,Low_spent_Medium_value_payments,270.9848363659631,0.0171,0.029583,1.0,1.0,0.302333,1.0,1.0,1.0,0.080364,1.0,1,1,0.889931,1.0,0,Near_Prime
19,11970.955,1169.5795833333332,8,4,7,2,26,8,4.72,6,Standard,889.62,34.04081088623837,267,No,14.885194696934184,45.93646327565438,Low_spent_Small_value_payments,346.1363003607448,0.0743,0.012716,1.0,1.0,0.295697,1.0,1.0,1.0,0.039242,1.0,0,1,0.947997,1.08,0,Near_Prime
20,7477136.0,4870.966666666666,0,5,7,1,13,3,11.42,2,Good,71.52,36.42427388969825,337,No,27.65459979566915,46.65008320903486,High_spent_Large_value_payments,652.7919836619627,0.0,0.005676,1.0,1.0,0.133989,1.0,1.0,0.333333,0.009575,1.0,0,2,0.984745,1.0,0,Prime
22,29608.46,2625.3716666666664,7,8,31,7,43,19,9.06,10,Bad,1286.07,23.89829117336027,156,Yes,141.76428225323713,231.26612042009504,Low_spent_Medium_value_payments,169.50676399333452,0.0434,0.053977,1.0,1.0,0.06454,1.0,1.0,1.0,0.088055,1.0,1,0,0.857913,1.04,0,Near_Prime
22,29608.46,2625.3716666666664,7,8,31,7,42,16,9.06,10,Bad,1286.07,38.70676838699337,157,Yes,141.76428225323713,203.7203982033354,Low_spent_Medium_value_payments,197.0524862100941,0.0434,0.053977,1.0,1.0,0.075028,1.0,1.0,1.0,0.077567,1.0,1,0,0.868405,1.08,0,Prime
22,29608.46,2625.3716666666664,7,8,31,7,40,16,3.0600000000000005,14,Bad,1286.07,27.37241518914208,158,Yes,141.76428225323713,181.09446950293167,High_spent_Small_value_payments,199.67841491049785,0.0434,0.053977,1.0,1.0,0.076028,1.0,1.0,1.0,0.068952,1.0,1,0,0.877024,0.96,0,Near_Prime
30,29999.94,2767.995,10,9,15,5,42,19,7.67,13,Bad,2593.23,36.99699446591491,169,Yes,101.64748417267153,105.38307833382096,Low_spent_Large_value_payments,339.7689374935076,0.0864,0.036709,1.0,1.0,0.122705,1.0,1.0,1.0,0.038058,1.0,1,0,0.925206,1.08,1,Near_Prime
30,29999.94,2767.995,10,9,15,5,40,21,7.67,13,Bad,2593.23,40.10080983987624,170,Yes,101.64748417267153,183.624979979855,High_spent_Small_value_payments,251.52703584747348,0.0864,0.036709,1.0,1.0,0.090837,1.0,1.0,1.0,0.066315,1.0,1,0,0.896939,1.0,0,Near_Prime
15,52972.5,4600.375,7,5,32,3,46,25,7.2,12,Bad,2196.59,33.27300118135673,95,Yes,112.69576824348246,77.11053037286058,High_spent_Medium_value_payments,520.231201383657,0.0415,0.024492,1.0,0.791667,0.11306,1.0,1.0,1.0,0.016758,1.0,1,0,0.958741,1.0,1,Subprime
31,15746.63,1122.2191666666663,4,3,18,5,22,13,10.83,7,Standard,2098.83,32.5641359704797,121,Yes,44.04040477401768,50.6004827773391,Low_spent_Medium_value_payments,297.5810291153099,0.1333,0.039209,1.0,1.0,0.264936,1.0,1.0,1.0,0.04505,1.0,1,1,0.915666,1.04,0,Prime
31,15746.63,1122.2191666666663,3,2,18,5,22,12,10.83,7,Standard,2098.83,28.53509541517505,123,Yes,44.04040477401768,60.993250025311966,Low_spent_Small_value_payments,297.188261867337,0.1333,0.039209,1.0,1.0,0.264586,1.0,1.0,1.0,0.054302,1.0,1,1,0.906405,0.96,1,Prime
48,31895.07,2488.9225,3,6,2,4,16,10,3.06,2,Good,220.33,40.23007768476226,224,No,60.32284544467706,100.11680445853273,High_spent_Medium_value_payments,338.4526000967902,0.0069,0.024227,1.0,1.0,0.135929,1.0,1.0,0.285714,0.040209,1.0,0,2,0.935539,1.0,1,Prime
48,31895.07,2488.9225,3,6,2,4,16,10,3.06,4,Good,220.33,31.14018102936452,225,No,60.32284544467706,195.1776392553173,Low_spent_Small_value_payments,283.39176530000566,0.0069,0.024227,1.0,1.0,0.113815,1.0,1.0,0.571429,0.078387,1.0,0,2,0.897345,1.08,0,Prime
32,30922.28,2494.8566666666666,1,5,12,2,19,1,7.710000000000001,2,Good,957.53,39.77682703338828,220,No,30.33820425574796,229.21567410853896,Low_spent_Small_value_payments,279.93178830237974,0.031,0.012155,0.333333,1.0,0.112159,1.0,1.0,0.333333,0.091838,1.0,0,2,0.895964,1.04,0,Prime
27,39696.98,3211.081666666667,5,5,10,1,11,3,1.98,4,Good,133.3,36.04289493251545,221,No,31.906580170809523,184.0574092198084,High_spent_Small_value_payments,365.1441772760488,0.0034,0.009933,1.0,1.0,0.113678,1.0,1.0,0.666667,0.057302,1.0,0,2,0.932744,1.0,0,Prime
32,11431.775,930.6479166666668,8,6,16,4,7,18,0.52,3,Standard,117.57,38.48617174961964,176,No,29.485471340503853,34.3420331818508,High_spent_Medium_value_payments,279.237287144312,0.0103,0.031649,1.0,1.0,0.299724,1.0,1.0,0.428571,0.036862,1.0,0,1,0.931416,0.96,0,Near_Prime
47,142170.12,11584.51,3,4,8,2,3,1,2.58,6,Good,282.56,38.62946026363369,252,No,183.75951310113632,177.8583137532896,High_spent_Large_value_payments,1036.8331731455742,0.002,0.015861,0.333333,1.0,0.089494,1.0,1.0,1.0,0.015352,1.0,0,2,0.968784,1.08,0,Prime
46,19951.765,1592.647083333333,1,1,12,2,10,6,2.89,5,Good,1463.07,30.0278662053598,335,No,28.21305815261517,65.61978807132158,High_spent_Medium_value_payments,315.4318621093966,0.0733,0.017703,1.0,1.0,0.197931,1.0,1.0,1.0,0.041176,1.0,0,2,0.941084,1.04,0,Prime
46,19951.765,1592.647083333333,1,1,12,2,9,6,2.89,5,Good,1463.07,33.2989104452174,336,No,28.21305815261517,34.07261406647877,High_spent_Large_value_payments,336.97903611423936,0.0733,0.017703,1.0,1.0,0.211451,1.0,1.0,1.0,0.02138,1.0,0,2,0.960892,1.04,0,Prime
37,94454.1,8102.175,1,4,5,3,9,6,1.63,6,Good,1342.61,27.62377224128629,307,No,152.50689472836868,282.18715383125533,High_spent_Medium_value_payments,625.523451440376,0.0142,0.018821,1.0,1.0,0.077195,1.0,1.0,1.0,0.034824,1.0,0,2,0.946348,1.04,0,Prime
40,122978.43,10514.2025,0,1,9,3,13,4,7.33,3,Good,1197.33,30.5576034547476,286,No,168.0066863638793,499.7731076698249,High_spent_Small_value_payments,643.6404559662956,0.0097,0.015978,1.0,1.0,0.06121,1.0,1.0,1.0,0.047529,1.0,0,2,0.936488,1.04,1,Prime
54,34547.54,2994.961666666666,6,6,5,1,19,15,3.59,6,Good,939.31,37.46499244357345,231,No,27.764710968035736,140.79554367960952,Low_spent_Small_value_payments,420.93591201902143,0.0272,0.009267,1.0,1.0,0.140501,1.0,1.0,0.857143,0.046995,1.0,0,2,0.943719,0.96,1,Subprime
30,173196.32,14258.026666666668,4,7,9,1,7,5,13.06,4,Good,967.23,43.2368605407761,291,No,107.8108996477876,546.753654443717,High_spent_Medium_value_payments,1021.238112575162,0.0056,0.007561,1.0,1.0,0.07162,1.0,1.0,0.5,0.038344,1.0,0,2,0.954092,1.04,0,Prime
30,173196.32,14258.026666666668,4,7,9,1,7,5,1.0599999999999996,4,Good,967.23,40.81895347312821,293,No,107.8108996477876,425.9681369020332,High_spent_Small_value_payments,1152.023630116846,0.0056,0.007561,1.0,1.0,0.080793,1.0,1.0,0.5,0.029874,1.0,0,2,0.962563,0.96,0,Prime
19,20354.85,1403.2375,8,6,30,7,36,22,23.66,10,Bad,4288.63,29.82111359614713,211,Yes,80.21854912819705,120.99904662982335,Low_spent_Small_value_payments,229.1061542419796,0.2107,0.057126,1.0,1.0,0.163153,1.0,1.0,1.0,0.086167,1.0,1,0,0.856605,1.04,0,Near_Prime
40,46113.81,3953.8175,7,5,24,2,19,10,11.77,9,Standard,2530.66,37.156069169551735,160,Yes,55.775947048868936,524.4543332460946,Low_spent_Small_value_payments,105.15146970503643,0.0549,0.014103,1.0,1.0,0.026588,1.0,1.0,1.0,0.132612,1.0,1,1,0.853248,1.0,0,Near_Prime
43,29042.45,2252.204166666667,3,5,5,1,5,19,9.72,4,Standard,1092.55,27.068071433514184,244,Yes,16.756706537779973,104.42675668734144,Low_spent_Small_value_payments,394.0369534415453,0.0376,0.007437,1.0,1.0,0.174878,1.0,1.0,0.666667,0.046346,1.0,1,1,0.946193,0.96,1,Subprime
44,29042.45,2252.204166666667,3,5,5,1,8,16,9.72,4,Standard,1092.55,30.625731189720568,246,Yes,16.756706537779973,122.5177924309266,Low_spent_Small_value_payments,375.9459176979601,0.0376,0.007437,1.0,1.0,0.166849,1.0,1.0,0.666667,0.054375,1.0,1,1,0.938161,1.04,1,Subprime
44,29042.45,2252.204166666667,3,5,5,1,8,16,9.72,4,Standard,1092.55,34.507442032725784,247,Yes,16.756706537779973,184.55341364041985,Low_spent_Small_value_payments,313.91029648846694,0.0376,0.007437,1.0,1.0,0.139317,1.0,1.0,0.666667,0.081907,1.0,1,1,0.910616,1.04,1,Subprime
38,10034.55,719.2125,4,4,28,6,24,9,12.65,7,Standard,1669.84,37.97249196665899,100,Yes,41.08254704356354,58.22372169662685,Low_spent_Medium_value_payments,252.6149812598096,0.1664,0.057042,1.0,0.833333,0.350751,1.0,1.0,1.0,0.080842,1.0,1,1,0.861924,1.04,1,Prime
52,38175.39,3287.2825,1,2,7,3,3,8,11.81,5,Good,315.36,37.5805058875728,286,No,69.05565634105422,216.09106463927583,Low_spent_Small_value_payments,333.58152901966986,0.0083,0.021001,1.0,1.0,0.101446,1.0,1.0,1.0,0.065715,1.0,0,2,0.913258,1.04,0,Prime
48,65299.38,5305.615,4,5,8,2,10,0,5.68,2,Good,1177.38,32.60639076598201,267,No,77.00931295128329,363.0662965492812,High_spent_Small_value_payments,350.48589049943564,0.018,0.014512,0.0,1.0,0.066047,1.0,1.0,0.333333,0.068418,1.0,0,2,0.917055,1.04,0,Prime
48,65299.38,5305.615,4,5,8,2,13,0,5.68,2,Good,1177.38,34.583749210253345,269,No,77.00931295128329,349.22862556209213,High_spent_Small_value_payments,364.3235614866246,0.018,0.014512,0.0,1.0,0.068655,1.0,1.0,0.333333,0.06581,1.0,0,2,0.919663,1.0,0,Prime
39,7792.475,573.3729166666667,6,7,16,7,11,18,19.6,10,Standard,2041.74,39.448838059147846,156,Yes,42.09972159510485,46.39288081345001,Low_spent_Small_value_payments,258.8446892581118,0.262,0.073297,1.0,1.0,0.450656,1.0,1.0,1.0,0.080771,1.0,1,1,0.845663,0.96,0,Near_Prime
37,65778.22,5561.5183333333325,5,3,11,4,25,15,11.6,6,Standard,705.44,31.48389341338952,170,No,172.53053327914932,116.45816041516198,High_spent_Small_value_payments,527.163139639022,0.0107,0.031017,1.0,1.0,0.094771,1.0,1.0,1.0,0.020936,1.0,0,1,0.948038,0.96,0,Near_Prime
45,12016.0,729.3333333333335,6,3,14,3,27,10,15.23,4,Standard,583.27,28.023412140273308,310,Yes,20.74354373539268,90.25050424373607,Low_spent_Small_value_payments,251.93928535420457,0.0485,0.028403,1.0,1.0,0.344965,1.0,1.0,1.0,0.123574,1.0,1,1,0.847814,1.0,0,Prime
51,19180.87,1688.405833333333,8,4,18,4,5,17,9.32,6,Standard,1127.57,25.7388121789998,255,No,57.36421100960239,15.629489005185194,High_spent_Large_value_payments,335.8468833185458,0.0588,0.033955,1.0,1.0,0.198796,1.0,1.0,1.0,0.009251,1.0,0,1,0.956768,1.08,1,Near_Prime
31,60552.76,4950.0633333333335,3,7,12,3,30,11,12.72,4,Good,463.07,36.38679998313905,198,No,111.72882006933048,59.05449611223813,High_spent_Large_value_payments,564.2230171517648,0.0076,0.022567,1.0,1.0,0.11396,1.0,1.0,0.5,0.011928,1.0,0,2,0.965499,1.0,0,Near_Prime
40,98197.74,8005.145,5,6,6,3,30,11,9.09,7,Standard,627.5,41.64245891995751,254,No,138.54197689108764,306.0461802987984,High_spent_Medium_value_payments,605.9263428101142,0.0064,0.017304,1.0,1.0,0.075683,1.0,1.0,1.0,0.038226,1.0,0,1,0.944462,0.96,1,Near_Prime
21,30197.28,2594.44,5,7,14,4,20,13,17.0,5,Standard,811.08,34.68616252900472,113,Yes,57.08103770858573,214.3460612453973,Low_spent_Small_value_payments,278.0169010460169,0.0269,0.021993,1.0,0.941667,0.107117,1.0,1.0,0.625,0.082586,1.0,1,1,0.895381,1.08,0,Prime
21,30197.28,2594.44,5,7,14,4,20,13,17.0,5,Standard,811.08,30.58702143965268,114,Yes,57.08103770858573,323.37100291360383,Low_spent_Small_value_payments,168.9919593778105,0.0269,0.021993,1.0,0.95,0.065111,1.0,1.0,0.625,0.124592,1.0,1,1,0.853359,1.0,0,Prime
19,31633.54,2930.1283333333336,1,5,8,3,5,7,9.7,4,Good,846.45,38.556514520528346,224,No,50.76844004205578,257.46084846652656,Low_spent_Medium_value_payments,264.783544824751,0.0268,0.01732,1.0,1.0,0.090335,1.0,1.0,0.666667,0.087837,1.0,0,2,0.894807,1.04,1,Prime
19,31633.54,2930.1283333333336,1,5,8,3,3,7,9.7,4,Good,846.45,31.717173684581763,225,No,50.76844004205578,355.83291266772613,Low_spent_Small_value_payments,176.41148062355148,0.0268,0.01732,1.0,1.0,0.060186,1.0,1.0,0.666667,0.121398,1.0,0,2,0.861234,0.96,0,Prime
35,19623.18,1806.265,9,8,26,2,17,14,11.26,16,Standard,1369.54,25.16581733202109,85,Yes,19.758727796221923,104.83844094551227,Low_spent_Large_value_payments,326.0293312582658,0.0698,0.010933,1.0,0.708333,0.180399,1.0,1.0,1.0,0.058009,1.0,1,1,0.931019,1.08,1,Subprime
