Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Payment_Behaviour,Monthly_Balance,normalized_dti,normalized_emi,normalized_delinquency,normalized_credit_history,normalized_savings,normalized_utilization,Default_Flag,Borrower_Tier
15604.56,1389.38,9,5,25,3,27,23,8.08,13,Bad,2686.18,39.54888205775843,201,Yes,37.91235014270589,Low_spent_Medium_value_payments,253.25002278111128,0.1721,0.027268,1.0,1.0,0.182144,1.0,0,Subprime
15604.56,1389.38,9,5,25,3,27,21,8.08,13,Bad,2686.18,34.42829973160528,202,Yes,37.91235014270589,Low_spent_Small_value_payments,211.448518599989,0.1721,0.027268,1.0,1.0,0.15208,1.0,0,Subprime
15604.56,1389.38,9,5,25,3,29,23,12.08,13,Bad,2686.18,27.289102518713328,203,Yes,37.91235014270589,Low_spent_Small_value_payments,316.1410948930938,0.1721,0.027268,1.0,1.0,0.227377,1.0,1,Subprime
64036.88,5591.406666666668,8,4,15,4,29,17,14.7,9,Standard,1635.19,35.1792658695388,87,Yes,127.82606133041408,Low_spent_Small_value_payments,176.48729778473262,0.0255,0.022857,1.0,0.725,0.031558,1.0,1,Near_Prime
9783.245,908.2704166666668,8,6,29,8,43,17,7.75,7,Bad,1684.06,30.8377414412544,192,Yes,52.83913367020968,Low_spent_Small_value_payments,292.85945266343816,0.1721,0.058112,1.0,1.0,0.322082,1.0,0,Prime
9783.245,908.2704166666668,8,6,29,8,45,17,7.75,11,Bad,1684.06,34.18641036216449,194,Yes,52.83913367020968,Low_spent_Small_value_payments,244.2595327253131,0.1721,0.058112,1.0,1.0,0.268632,1.0,0,Prime
86522.72,7098.2266666666665,8,5,13,1,14,11,19.51,13,Standard,455.22,37.65307545634339,286,Yes,45.2646813787989,High_spent_Small_value_payments,618.0491655326422,0.0053,0.006376,1.0,1.0,0.087059,1.0,1,Subprime
15606.515,1234.5429166666663,3,4,6,4,7,1,9.37,3,Good,257.85,24.169967180626987,339,No,35.62637254261307,Low_spent_Small_value_payments,270.88866067021013,0.0165,0.028835,0.2,1.0,0.219247,1.0,1,Prime
28230.92,2184.5766666666664,8,6,32,7,49,16,25.17,14,Bad,2989.13,28.38729965271225,78,Yes,132.48112788009803,Low_spent_Large_value_payments,289.6345805147198,0.1059,0.060616,1.0,0.65,0.132521,1.0,1,Near_Prime
10623.765,895.3137499999998,6,3,18,3,7,13,16.39,7,Standard,181.68,38.209312246771866,163,Yes,26.515279960070053,Low_spent_Medium_value_payments,270.9848363659631,0.0171,0.029583,1.0,1.0,0.302333,1.0,0,Near_Prime
11970.955,1169.5795833333332,8,4,7,2,26,8,4.72,6,Standard,889.62,34.04081088623837,267,No,14.885194696934184,Low_spent_Small_value_payments,346.1363003607448,0.0743,0.012716,1.0,1.0,0.295697,1.0,0,Near_Prime
7477136.0,4870.966666666666,0,5,7,1,13,3,11.42,2,Good,71.52,36.42427388969825,337,No,27.65459979566915,High_spent_Large_value_payments,652.7919836619627,0.0,0.005676,1.0,1.0,0.133989,1.0,0,Prime
29608.46,2625.3716666666664,7,8,31,7,43,19,9.06,10,Bad,1286.07,23.89829117336027,156,Yes,141.76428225323713,Low_spent_Medium_value_payments,169.50676399333452,0.0434,0.053977,1.0,1.0,0.06454,1.0,0,Near_Prime
29608.46,2625.3716666666664,7,8,31,7,42,16,9.06,10,Bad,1286.07,38.70676838699337,157,Yes,141.76428225323713,Low_spent_Medium_value_payments,197.0524862100941,0.0434,0.053977,1.0,1.0,0.075028,1.0,0,Prime
29608.46,2625.3716666666664,7,8,31,7,40,16,3.0600000000000005,14,Bad,1286.07,27.37241518914208,158,Yes,141.76428225323713,High_spent_Small_value_payments,199.67841491049785,0.0434,0.053977,1.0,1.0,0.076028,1.0,0,Near_Prime
29999.94,2767.995,10,9,15,5,42,19,7.67,13,Bad,2593.23,36.99699446591491,169,Yes,101.64748417267153,Low_spent_Large_value_payments,339.7689374935076,0.0864,0.036709,1.0,1.0,0.122705,1.0,1,Near_Prime
29999.94,2767.995,10,9,15,5,40,21,7.67,13,Bad,2593.23,40.10080983987624,170,Yes,101.64748417267153,High_spent_Small_value_payments,251.52703584747348,0.0864,0.036709,1.0,1.0,0.090837,1.0,0,Near_Prime
52972.5,4600.375,7,5,32,3,46,25,7.2,12,Bad,2196.59,33.27300118135673,95,Yes,112.69576824348246,High_spent_Medium_value_payments,520.231201383657,0.0415,0.024492,1.0,0.791667,0.11306,1.0,1,Subprime
15746.63,1122.2191666666663,4,3,18,5,22,13,10.83,7,Standard,2098.83,32.5641359704797,121,Yes,44.04040477401768,Low_spent_Medium_value_payments,297.5810291153099,0.1333,0.039209,1.0,1.0,0.264936,1.0,0,Prime
15746.63,1122.2191666666663,3,2,18,5,22,12,10.83,7,Standard,2098.83,28.53509541517505,123,Yes,44.04040477401768,Low_spent_Small_value_payments,297.188261867337,0.1333,0.039209,1.0,1.0,0.264586,1.0,1,Prime
31895.07,2488.9225,3,6,2,4,16,10,3.06,2,Good,220.33,40.23007768476226,224,No,60.32284544467706,High_spent_Medium_value_payments,338.4526000967902,0.0069,0.024227,1.0,1.0,0.135929,1.0,1,Prime
31895.07,2488.9225,3,6,2,4,16,10,3.06,4,Good,220.33,31.14018102936452,225,No,60.32284544467706,Low_spent_Small_value_payments,283.39176530000566,0.0069,0.024227,1.0,1.0,0.113815,1.0,0,Prime
30922.28,2494.8566666666666,1,5,12,2,19,1,7.710000000000001,2,Good,957.53,39.77682703338828,220,No,30.33820425574796,Low_spent_Small_value_payments,279.93178830237974,0.031,0.012155,0.333333,1.0,0.112159,1.0,0,Prime
39696.98,3211.081666666667,5,5,10,1,11,3,1.98,4,Good,133.3,36.04289493251545,221,No,31.906580170809523,High_spent_Small_value_payments,365.1441772760488,0.0034,0.009933,1.0,1.0,0.113678,1.0,0,Prime
11431.775,930.6479166666668,8,6,16,4,7,18,0.52,3,Standard,117.57,38.48617174961964,176,No,29.485471340503853,High_spent_Medium_value_payments,279.237287144312,0.0103,0.031649,1.0,1.0,0.299724,1.0,0,Near_Prime
142170.12,11584.51,3,4,8,2,3,1,2.58,6,Good,282.56,38.62946026363369,252,No,183.75951310113632,High_spent_Large_value_payments,1036.8331731455742,0.002,0.015861,0.333333,1.0,0.089494,1.0,0,Prime
19951.765,1592.647083333333,1,1,12,2,10,6,2.89,5,Good,1463.07,30.0278662053598,335,No,28.21305815261517,High_spent_Medium_value_payments,315.4318621093966,0.0733,0.017703,1.0,1.0,0.197931,1.0,0,Prime
19951.765,1592.647083333333,1,1,12,2,9,6,2.89,5,Good,1463.07,33.2989104452174,336,No,28.21305815261517,High_spent_Large_value_payments,336.97903611423936,0.0733,0.017703,1.0,1.0,0.211451,1.0,0,Prime
94454.1,8102.175,1,4,5,3,9,6,1.63,6,Good,1342.61,27.62377224128629,307,No,152.50689472836868,High_spent_Medium_value_payments,625.523451440376,0.0142,0.018821,1.0,1.0,0.077195,1.0,0,Prime
122978.43,10514.2025,0,1,9,3,13,4,7.33,3,Good,1197.33,30.5576034547476,286,No,168.0066863638793,High_spent_Small_value_payments,643.6404559662956,0.0097,0.015978,1.0,1.0,0.06121,1.0,1,Prime
34547.54,2994.961666666666,6,6,5,1,19,15,3.59,6,Good,939.31,37.46499244357345,231,No,27.764710968035736,Low_spent_Small_value_payments,420.93591201902143,0.0272,0.009267,1.0,1.0,0.140501,1.0,1,Subprime
173196.32,14258.026666666668,4,7,9,1,7,5,13.06,4,Good,967.23,43.2368605407761,291,No,107.8108996477876,High_spent_Medium_value_payments,1021.238112575162,0.0056,0.007561,1.0,1.0,0.07162,1.0,0,Prime
173196.32,14258.026666666668,4,7,9,1,7,5,1.0599999999999996,4,Good,967.23,40.81895347312821,293,No,107.8108996477876,High_spent_Small_value_payments,1152.023630116846,0.0056,0.007561,1.0,1.0,0.080793,1.0,0,Prime
20354.85,1403.2375,8,6,30,7,36,22,23.66,10,Bad,4288.63,29.82111359614713,211,Yes,80.21854912819705,Low_spent_Small_value_payments,229.1061542419796,0.2107,0.057126,1.0,1.0,0.163153,1.0,0,Near_Prime
46113.81,3953.8175,7,5,24,2,19,10,11.77,9,Standard,2530.66,37.156069169551735,160,Yes,55.775947048868936,Low_spent_Small_value_payments,105.15146970503643,0.0549,0.014103,1.0,1.0,0.026588,1.0,0,Near_Prime
29042.45,2252.204166666667,3,5,5,1,5,19,9.72,4,Standard,1092.55,27.068071433514184,244,Yes,16.756706537779973,Low_spent_Small_value_payments,394.0369534415453,0.0376,0.007437,1.0,1.0,0.174878,1.0,1,Subprime
29042.45,2252.204166666667,3,5,5,1,8,16,9.72,4,Standard,1092.55,30.625731189720568,246,Yes,16.756706537779973,Low_spent_Small_value_payments,375.9459176979601,0.0376,0.007437,1.0,1.0,0.166849,1.0,1,Subprime
29042.45,2252.204166666667,3,5,5,1,8,16,9.72,4,Standard,1092.55,34.507442032725784,247,Yes,16.756706537779973,Low_spent_Small_value_payments,313.91029648846694,0.0376,0.007437,1.0,1.0,0.139317,1.0,1,Subprime
10034.55,719.2125,4,4,28,6,24,9,12.65,7,Standard,1669.84,37.97249196665899,100,Yes,41.08254704356354,Low_spent_Medium_value_payments,252.6149812598096,0.1664,0.057042,1.0,0.833333,0.350751,1.0,1,Prime
38175.39,3287.2825,1,2,7,3,3,8,11.81,5,Good,315.36,37.5805058875728,286,No,69.05565634105422,Low_spent_Small_value_payments,333.58152901966986,0.0083,0.021001,1.0,1.0,0.101446,1.0,0,Prime
65299.38,5305.615,4,5,8,2,10,0,5.68,2,Good,1177.38,32.60639076598201,267,No,77.00931295128329,High_spent_Small_value_payments,350.48589049943564,0.018,0.014512,0.0,1.0,0.066047,1.0,0,Prime
65299.38,5305.615,4,5,8,2,13,0,5.68,2,Good,1177.38,34.583749210253345,269,No,77.00931295128329,High_spent_Small_value_payments,364.3235614866246,0.018,0.014512,0.0,1.0,0.068655,1.0,0,Prime
7792.475,573.3729166666667,6,7,16,7,11,18,19.6,10,Standard,2041.74,39.448838059147846,156,Yes,42.09972159510485,Low_spent_Small_value_payments,258.8446892581118,0.262,0.073297,1.0,1.0,0.450656,1.0,0,Near_Prime
65778.22,5561.5183333333325,5,3,11,4,25,15,11.6,6,Standard,705.44,31.48389341338952,170,No,172.53053327914932,High_spent_Small_value_payments,527.163139639022,0.0107,0.031017,1.0,1.0,0.094771,1.0,0,Near_Prime
12016.0,729.3333333333335,6,3,14,3,27,10,15.23,4,Standard,583.27,28.023412140273308,310,Yes,20.74354373539268,Low_spent_Small_value_payments,251.93928535420457,0.0485,0.028403,1.0,1.0,0.344965,1.0,0,Prime
19180.87,1688.405833333333,8,4,18,4,5,17,9.32,6,Standard,1127.57,25.7388121789998,255,No,57.36421100960239,High_spent_Large_value_payments,335.8468833185458,0.0588,0.033955,1.0,1.0,0.198796,1.0,1,Near_Prime
60552.76,4950.0633333333335,3,7,12,3,30,11,12.72,4,Good,463.07,36.38679998313905,198,No,111.72882006933048,High_spent_Large_value_payments,564.2230171517648,0.0076,0.022567,1.0,1.0,0.11396,1.0,0,Near_Prime
98197.74,8005.145,5,6,6,3,30,11,9.09,7,Standard,627.5,41.64245891995751,254,No,138.54197689108764,High_spent_Medium_value_payments,605.9263428101142,0.0064,0.017304,1.0,1.0,0.075683,1.0,1,Near_Prime
30197.28,2594.44,5,7,14,4,20,13,17.0,5,Standard,811.08,34.68616252900472,113,Yes,57.08103770858573,Low_spent_Small_value_payments,278.0169010460169,0.0269,0.021993,1.0,0.941667,0.107117,1.0,0,Prime
30197.28,2594.44,5,7,14,4,20,13,17.0,5,Standard,811.08,30.58702143965268,114,Yes,57.08103770858573,Low_spent_Small_value_payments,168.9919593778105,0.0269,0.021993,1.0,0.95,0.065111,1.0,0,Prime
31633.54,2930.1283333333336,1,5,8,3,5,7,9.7,4,Good,846.45,38.556514520528346,224,No,50.76844004205578,Low_spent_Medium_value_payments,264.783544824751,0.0268,0.01732,1.0,1.0,0.090335,1.0,1,Prime
31633.54,2930.1283333333336,1,5,8,3,3,7,9.7,4,Good,846.45,31.717173684581763,225,No,50.76844004205578,Low_spent_Small_value_payments,176.41148062355148,0.0268,0.01732,1.0,1.0,0.060186,1.0,0,Prime
19623.18,1806.265,9,8,26,2,17,14,11.26,16,Standard,1369.54,25.16581733202109,85,Yes,19.758727796221923,Low_spent_Large_value_payments,326.0293312582658,0.0698,0.010933,1.0,0.708333,0.180399,1.0,1,Subprime
10007.815,701.7571771320996,4,4,8,7,11,8,17.16,7,Standard,2195.63,26.28080565280355,205,Yes,112.17837929661631,High_spent_Medium_value_payments,246.23853074564525,0.2194,0.159626,1.0,1.0,0.350389,1.0,0,Prime
16953.985,1684.8320833333337,4,5,4,2,1,3,10.64,5,Good,554.48,24.090247302751628,280,No,18.286009186522893,High_spent_Small_value_payments,357.2568416531822,0.0327,0.010847,1.0,1.0,0.211917,1.0,0,Prime
16953.985,1684.8320833333337,4,5,4,2,1,2,10.64,5,Good,554.48,38.10429589215219,281,No,18.286009186522893,High_spent_Small_value_payments,351.7291670749031,0.0327,0.010847,0.666667,1.0,0.208638,1.0,0,Prime
36154.19,3247.849166666667,5,3,3,2,9,8,11.39,2,Good,651.85,35.33444647354486,200,No,30.645027242347588,High_spent_Large_value_payments,452.0135907409273,0.018,0.009433,1.0,1.0,0.13913,1.0,1,Prime
36154.19,3247.849166666667,5,3,3,2,9,8,10.39,6,Good,651.85,33.12769062974803,201,No,30.645027242347588,Low_spent_Small_value_payments,241.68126530666905,0.018,0.009433,1.0,1.0,0.07439,1.0,1,Prime
18784.88,1371.4066666666668,8,3,26,7,11,18,22.08,12,Standard,2076.13,24.49631254823717,189,Yes,108.03367123147238,Low_spent_Medium_value_payments,267.10110794955904,0.1105,0.078718,1.0,1.0,0.194622,1.0,0,Prime
55719.18000000001,4689.265,8,7,18,5,41,25,29.82,6,Bad,4090.5,38.91773562581928,144,Yes,130.4684033358553,High_spent_Large_value_payments,459.2931579958412,0.0734,0.027817,1.0,1.0,0.097925,1.0,1,Subprime
55719.18000000001,4689.265,8,7,18,5,41,22,28.82,6,Bad,4090.5,32.915988751868746,146,Yes,130.4684033358553,Low_spent_Small_value_payments,280.31957589187715,0.0734,0.027817,1.0,1.0,0.059766,1.0,0,Near_Prime
34841.87,3025.4891666666667,1,7,1,2,1,2,2.24,6,Good,142.05,25.53778266745976,314,No,33.366098109451734,Low_spent_Small_value_payments,168.36068920644033,0.0041,0.011025,0.666667,1.0,0.055629,1.0,0,Prime
63101.14,5246.428333333333,3,4,3,4,2,9,9.19,5,Good,64.53,27.739719077612428,171,No,170.5429654596886,High_spent_Large_value_payments,476.0170380315161,0.001,0.0325,1.0,1.0,0.090714,1.0,0,Prime
108415.0,8848.583333333334,3,5,16,1,18,17,16.33,6,Standard,1075.84,42.44015158636002,277,Yes,76.85756306196762,High_spent_Large_value_payments,860.4163061601857,0.0099,0.008685,1.0,1.0,0.097227,1.0,0,Subprime
17850.56,1391.5466666666669,8,5,18,9,25,23,7.11,11,Bad,3380.69,32.278247173334584,86,Yes,127.22369163552014,Low_spent_Medium_value_payments,170.50710973380072,0.1894,0.09136,1.0,0.716667,0.122443,1.0,1,Near_Prime
15713.83,1313.4858333333334,7,8,23,2,46,11,12.39,7,Standard,2271.53,21.961731106268765,111,Yes,20.30880921277818,High_spent_Small_value_payments,283.3844276180573,0.1445,0.01545,1.0,0.925,0.215586,1.0,0,Near_Prime
15713.83,1313.4858333333334,7,8,23,2,46,11,12.39,7,Standard,2271.53,28.207546824259733,113,Yes,20.30880921277818,Low_spent_Small_value_payments,229.06394595788933,0.1445,0.01545,1.0,0.941667,0.174261,1.0,0,Near_Prime
15713.83,1313.4858333333334,7,8,23,2,48,11,12.39,7,Standard,2271.53,33.90348534213213,114,Yes,20.30880921277818,Low_spent_Large_value_payments,296.4621761947552,0.1445,0.01545,1.0,0.95,0.225535,1.0,1,Near_Prime
12070.845,1088.90375,8,5,8,4,17,12,2.96,4,Standard,759.86,38.37624331567903,292,Yes,31.349969595412013,Low_spent_Small_value_payments,295.5806934912241,0.0629,0.028764,1.0,1.0,0.271199,1.0,0,Prime
38539.57,3438.630833333333,4,2,3,1,7,2,8.42,0,Good,526.62,37.447323363167136,305,No,22.68327916735256,High_spent_Medium_value_payments,433.977756475162,0.0137,0.006595,1.0,1.0,0.12617,1.0,0,Prime
30232.28,2342.3566666666666,5,3,4,4,0,1,4.94,2,Good,1483.59,31.098115477445887,322,No,98.46945407671916,High_spent_Small_value_payments,316.5343037709702,0.0491,0.042021,0.2,1.0,0.135077,1.0,0,Prime
36490.98,2828.9150000000004,4,5,8,4,21,20,9.75,12,Standard,581.05,25.53328519486889,125,Yes,92.35158351990316,Low_spent_Small_value_payments,254.4275534327644,0.0159,0.032634,1.0,1.0,0.089906,1.0,1,Subprime
32128.24,2693.353333333333,6,4,12,7,19,20,10.61,8,Standard,465.04,27.50660621531191,79,Yes,103.45621325048674,High_spent_Medium_value_payments,377.751782158926,0.0145,0.038397,1.0,0.658333,0.140201,1.0,1,Near_Prime
80591.2,6453.9333333333325,4,4,32,2,27,10,9.62,8,Standard,2024.84,34.13818844888332,141,Yes,97.89725769153412,Low_spent_Small_value_payments,546.6454814199195,0.0251,0.015166,1.0,1.0,0.084686,1.0,0,Near_Prime
73434.92,5849.576666666668,1,5,5,4,6,3,11.93,0,Good,192.45,24.80930308217977,164,No,214.4301783969348,Low_spent_Large_value_payments,347.98084291828326,0.0026,0.036651,0.6,1.0,0.059478,1.0,0,Prime
73434.92,5849.576666666668,1,5,5,4,6,3,11.93,2,Good,192.45,25.93558314398321,165,No,214.4301783969348,High_spent_Large_value_payments,489.58856702667066,0.0026,0.036651,0.6,1.0,0.083682,1.0,0,Prime
73434.92,5849.576666666668,1,5,5,4,6,0,11.93,2,Good,192.45,26.10065264197164,166,No,214.4301783969348,High_spent_Large_value_payments,477.6645457555993,0.0026,0.036651,0.0,1.0,0.081644,1.0,0,Prime
53071.47,4656.6225,8,5,21,8,44,21,8.05,10,Bad,1740.38,37.57338195054788,193,Yes,208.4834480479053,High_spent_Large_value_payments,441.8850517685144,0.0328,0.044762,1.0,1.0,0.094874,1.0,1,Near_Prime
53071.47,4656.6225,8,5,21,8,41,19,8.05,10,Bad,1740.38,32.099904998692104,194,Yes,208.4834480479053,High_spent_Medium_value_payments,454.4792021997227,0.0328,0.044762,1.0,1.0,0.097578,1.0,0,Prime
15735.68,1043.3066666666666,3,6,7,2,19,9,19.08,7,Standard,1574.91,37.69720476032582,97,Yes,21.35618485394992,Low_spent_Small_value_payments,258.17451336432066,0.1001,0.02045,1.0,0.808333,0.247221,1.0,0,Near_Prime
15735.68,1043.3066666666666,3,6,7,2,19,11,19.08,7,Standard,1574.91,25.72284172721524,99,Yes,21.35618485394992,Low_spent_Medium_value_payments,279.4080197011402,0.1001,0.02045,1.0,0.825,0.267554,1.0,0,Near_Prime
20502.64,1588.553333333333,8,10,28,8,19,15,25.18,15,Bad,4182.21,35.55291041903076,22,Yes,87.46214102385784,Low_spent_Medium_value_payments,242.7948232662376,0.204,0.055023,1.0,0.183333,0.152744,1.0,0,Near_Prime
55662.64,4900.553333333333,4,6,6,3,27,19,11.06,3,Standard,1078.02,26.786927612067213,233,Yes,90.9499455688362,Low_spent_Small_value_payments,308.2388440257984,0.0194,0.018555,1.0,1.0,0.062886,1.0,0,Subprime
50811.27,4387.2725,6,4,20,3,18,14,8.01,5,Standard,1274.59,28.74768172631928,65,Yes,107.32946356018452,High_spent_Medium_value_payments,410.2132894498243,0.0251,0.024458,1.0,0.541667,0.093479,1.0,0,Near_Prime
50811.27,4387.2725,6,4,20,3,23,15,8.01,9,Standard,1274.59,31.714020511982163,67,Yes,107.32946356018452,Low_spent_Large_value_payments,197.6077162543285,0.0251,0.024458,1.0,0.558333,0.045031,1.0,0,Near_Prime
31732.61,2899.3841666666667,4,4,1,4,31,10,3.37,4,Good,1404.06,34.74705515502452,308,No,100.91540773686334,High_spent_Large_value_payments,370.9637511442373,0.0442,0.034794,1.0,1.0,0.127902,1.0,1,Prime
31732.61,2899.3841666666667,4,4,1,4,30,10,3.37,4,Good,1404.06,24.525043799241985,309,No,100.91540773686334,Low_spent_Small_value_payments,200.03562884855648,0.0442,0.034794,1.0,1.0,0.068969,1.0,1,Prime
50847.22,4156.268333333333,3,6,17,1,6,18,0.5999999999999996,3,Standard,486.71,32.85945567868491,234,Yes,23.78387812950614,Low_spent_Large_value_payments,331.78348641809964,0.0096,0.005721,1.0,1.0,0.079808,1.0,0,Subprime
50847.22,4156.268333333333,3,6,17,1,6,18,6.4,3,Standard,486.71,41.112198378183024,235,Yes,23.78387812950614,High_spent_Medium_value_payments,591.7534119046609,0.0096,0.005721,1.0,1.0,0.142342,1.0,1,Subprime
9349.475,772.1229166666667,6,6,19,9,39,17,24.98,9,Bad,4833.08,34.92397306148941,311,Yes,52.06513502387013,Low_spent_Small_value_payments,232.00053686658688,0.5169,0.067344,1.0,1.0,0.300082,1.0,0,Near_Prime
9349.475,772.1229166666667,6,6,19,9,43,17,31.98,9,Bad,4833.08,36.47797187522495,40,Yes,52.06513502387013,Low_spent_Medium_value_payments,256.01087789384906,0.5169,0.067344,1.0,0.333333,0.331139,1.0,0,Near_Prime
135115.44,11444.62,4,6,18,2,17,9,1.42,2,Standard,269.46,36.04941269341629,191,Yes,204.6182235877393,High_spent_Large_value_payments,1101.769523295893,0.002,0.017877,1.0,1.0,0.096261,1.0,1,Near_Prime
135115.44,11444.62,4,6,18,2,17,9,1.42,2,Standard,269.46,38.1119364769619,194,Yes,204.6182235877393,Low_spent_Medium_value_payments,650.8711376567501,0.002,0.017877,1.0,1.0,0.056866,1.0,0,Near_Prime
108223.62,8775.635,5,6,7,2,9,12,11.53,3,Standard,977.19,41.56507500459828,276,Yes,127.92921351189594,High_spent_Medium_value_payments,639.9562948183403,0.009,0.014576,1.0,1.0,0.072916,1.0,1,Near_Prime
16813.54,1101.128333333333,8,10,33,8,19,18,5.19,17,Bad,3520.79,22.34503609022164,113,Yes,92.94111494302722,Low_spent_Small_value_payments,168.6613294319656,0.2094,0.084329,1.0,0.941667,0.153032,1.0,0,Near_Prime
16813.54,1101.128333333333,8,10,33,8,19,18,5.19,17,Bad,3520.79,25.100009907962622,115,Yes,92.94111494302722,Low_spent_Small_value_payments,238.8400975710296,0.2094,0.084329,1.0,0.958333,0.216708,1.0,0,Near_Prime
22500.52,1770.043333333333,5,3,19,5,14,13,16.61,8,Standard,864.7,35.50604388349844,130,Yes,65.0210261192878,Low_spent_Large_value_payments,244.3247295081476,0.0384,0.036713,1.0,1.0,0.137955,1.0,0,Prime
22500.52,1770.043333333333,5,3,19,5,13,16,16.61,8,Standard,864.7,24.44591175352593,131,Yes,65.0210261192878,Low_spent_Small_value_payments,257.1180415269589,0.0384,0.036713,1.0,1.0,0.145179,1.0,0,Near_Prime
15305.46,1230.455,0,7,2,2,18,2,10.95,4,Good,642.42,27.28337245648998,161,No,20.301653868439384,Low_spent_Small_value_payments,322.48818769621874,0.042,0.016486,0.666667,1.0,0.261876,1.0,0,Prime
15544.47,1030.3725,8,5,32,5,34,23,25.11,12,Bad,2909.71,26.29452740040075,20,Yes,35.256798302336925,High_spent_Small_value_payments,298.37730604557805,0.1872,0.034184,1.0,0.166667,0.289301,1.0,0,Subprime
9307.24,1013.6033333333336,4,3,15,3,23,16,19.78,5,Standard,486.05,27.5118506314398,120,Yes,20.88719603105331,Low_spent_Small_value_payments,240.47432221689445,0.0522,0.020587,1.0,1.0,0.237013,1.0,1,Near_Prime
69933.98,5561.831666666666,8,7,5,2,8,12,8.11,5,Standard,1446.37,39.26441117586896,191,Yes,86.40115819574194,High_spent_Small_value_payments,503.57087686453326,0.0207,0.015532,1.0,1.0,0.090524,1.0,0,Near_Prime
15091.03,1480.585833333333,7,7,26,9,37,18,1.1799999999999995,13,Bad,3247.42,29.66635665564184,111,Yes,93.61720091894828,High_spent_Medium_value_payments,269.0515763780367,0.2152,0.063187,1.0,0.925,0.181597,1.0,0,Near_Prime
17448.08,1315.0066666666671,9,5,20,9,39,14,2.5,14,Bad,2575.23,39.60061772577798,161,Yes,94.8548681541716,Low_spent_Small_value_payments,164.4092798969915,0.1476,0.072078,1.0,1.0,0.12493,1.0,0,Prime
