Customer_ID,County,Population_Density_Category,Annual_Income,Monthly_Inhand_Salary,Outstanding_Debt,Num_of_Loan,Total_EMI_per_month,Credit_Utilization_Ratio,Credit_History_Age,Num_of_Delayed_Payment,Monthly_Balance,Default_Flag
210,Kakamega,High,828076.5528162877,61031.363890100685,274294.8767068202,4,8000.0,0.29658173326196424,122,2,16668.972010568028,1
211,Nakuru,High,588729.8030228806,55706.5786675351,202043.73900628413,1,8000.0,0.34852596885019876,104,3,21137.58737267925,1
212,Narok,High,1017316.9506259084,54581.03886570684,242141.2668342006,4,8000.0,0.7545036554242784,50,2,2371.4218337038255,1
213,Mombasa,High,1121819.0474893958,88313.63048870082,244248.12158070176,5,8000.0,0.5555669643505939,193,5,26270.787482926808,0
214,Nyeri,Very High,685491.6741764004,56777.22669847263,379450.19445298804,4,8000.0,0.3455361401804223,45,0,18309.867394996425,0
215,Kwale,High,915810.1286159409,73023.86038954023,278276.863665468,4,8000.0,0.20277809490786292,14,1,15761.121368431273,0
216,Migori,Medium,979615.7095374069,69670.65299975986,141555.1800270963,5,8000.0,0.24609263934305636,76,2,24966.371249690892,1
217,Trans-Nzoia,Very High,923908.4630557761,89349.26254269261,64402.66231520756,5,8000.0,0.08480677432652241,45,2,3605.8828843881747,1
218,Nakuru,Medium,785463.9315589432,62455.603039021415,113458.09567312451,1,8000.0,0.803177970487927,147,1,28195.43998606762,1
219,Taita-Taveta,High,1120405.0911042665,68535.97264499955,167330.44795279697,6,8000.0,0.15546689072332368,215,1,23343.14310221509,1
220,Nakuru,Very High,837220.7851494814,58613.65306351865,305308.45358973724,7,8000.0,0.790741885639341,15,2,2140.1789333910674,0
221,Lamu,High,748580.0315973782,65396.467865759936,175709.3763850907,4,8000.0,0.17525867614113833,232,3,18893.160163652065,1
222,Isiolo,Very High,458729.27341922896,61479.55444425772,397179.615947224,2,8000.0,0.8653171049365698,53,2,26098.836519785946,1
223,Makueni,Medium,461060.52622208494,72829.35708588033,102808.22601146947,7,4601.201567679434,0.6606597161439421,148,1,10368.571266944902,1
224,Vihiga,High,953975.9676315569,99012.91218497185,329551.3168452669,0,8000.0,0.3668295199248354,178,1,11565.620768633502,1
225,West Pokot,High,880737.5219684992,71947.13676192705,26450.61808644046,4,8000.0,0.40342451851182215,201,3,14652.121447034893,1
226,Tana River,Very High,1121861.2547799072,92621.09785550265,115925.07169054559,4,8000.0,0.30610408106394527,191,3,1550.999092088783,1
227,Kajiado,Very High,1182571.0853824662,89175.13351560633,130802.30340356541,7,8000.0,0.24016103689356227,152,3,16200.817494818868,0
228,Taita-Taveta,High,838724.1028585422,74360.93697570001,129312.08777337076,0,8000.0,0.8699613795960318,125,2,27653.348750776247,0
229,Kiambu,Very High,1137162.474102526,89423.10275848863,173499.7196716144,6,7112.452765289654,0.21597867561088208,181,3,25321.112108532623,1
230,Isiolo,High,759538.4717705583,78460.07823970787,344401.6060314084,4,8000.0,0.20835363861659,33,2,3680.7006010470686,1
231,Machakos,Very High,862527.5374869207,53567.251204124754,336113.62507463637,6,8000.0,0.37423752082723766,177,2,7252.5258435711585,0
232,Narok,Medium,855378.7682497182,74416.77546589756,129175.45003812296,5,8000.0,0.9358868013085976,220,4,41388.16499977597,1
233,Mandera,Very High,1294765.6365584107,78089.31152763152,226455.61099430223,7,6795.755162140869,0.4684255034912736,27,0,14823.27413816579,0
234,Taita-Taveta,Medium,580378.473263442,101444.52591304673,304526.3233202984,6,8000.0,0.36981229190143183,91,3,14815.133337643672,1
235,Machakos,Very High,914784.4140361672,61025.11285801095,227799.36257154486,4,8000.0,0.9486954624322884,231,1,1759.477384035752,1
236,Nandi,Very High,725991.2306675276,81867.37583692666,439256.4376513165,2,8000.0,0.7160376203490265,173,3,21711.695199733662,1
237,Kilifi,High,825246.256875806,56538.09898815498,295840.0889738045,6,8000.0,0.900162780655358,208,1,21551.453613216487,1
238,Kirinyaga,Very High,814554.3571692879,98143.7390562766,146412.05368008214,5,8000.0,0.27403072176332804,49,1,18286.65041782008,1
239,Bomet,Very High,918015.9833861085,93355.64989818976,158347.8096417822,3,8000.0,0.7287767169050483,107,3,26824.2756607394,0
240,Nyeri,Medium,1236729.375702362,57016.14987060366,133992.4400445739,1,8000.0,0.851581445669755,36,5,18268.439250828542,1
241,Trans-Nzoia,Very High,1375500.0917518449,101117.23684945413,166087.71583545196,7,8000.0,0.5264261301442753,96,4,17186.901725493353,0
242,Kilifi,High,1064142.8744382896,91156.343013886,252584.4111406539,1,8000.0,0.4314945583635775,10,2,20123.64594767662,1
243,Nyeri,Medium,655216.7583297975,93978.08537471786,221739.2768242702,7,8000.0,0.31636163588042865,239,0,12479.073762454755,0
244,Kirinyaga,High,856343.298608644,98548.40074613538,193650.98151830683,0,8000.0,0.5605481928714839,162,1,35849.46065179237,1
245,Nakuru,High,965150.5326493605,91892.53363709076,319817.19472463336,2,8000.0,0.22292603293989377,202,2,25073.06736660231,1
246,Garissa,High,798269.1844162076,69955.73448751507,291151.5181353243,6,6717.790394862166,0.4386616422053448,132,2,34077.761060409146,1
247,Siaya,High,830731.2559534338,97534.78602861715,60451.58362050398,1,8000.0,0.6642875336626631,87,3,19114.88186840155,0
248,Narok,Medium,882209.8615145127,61601.20644614446,97117.73355018153,0,8000.0,0.637120443238842,98,1,8650.477262332774,1
249,Busia,Very High,1093053.0427761564,63369.3167770498,131874.77558023488,0,8000.0,0.6799042044679762,199,4,20222.46944810511,1
250,Bungoma,High,1032545.4238508454,68169.83750379489,153060.99793063255,0,8000.0,0.5778950542440064,19,2,49685.73127003119,0
251,Nyandarua,Medium,747458.582378061,80003.77096795994,173306.235221807,1,8000.0,0.05236732238275671,220,4,24866.685826558976,0
252,Busia,High,1048208.5426582686,61232.198609766594,201599.3920836767,3,8000.0,0.07406188717871524,192,0,24004.031881730418,1
253,Mombasa,Very High,1331090.3398335548,57033.5252650051,292771.9970386855,0,8000.0,0.5722341580836722,58,4,17575.615531462277,1
254,Isiolo,Medium,521762.8914155982,61259.01925147518,115124.93358645862,4,8000.0,0.9193657480985302,162,2,20873.17385065587,1
255,Elgeyo-Marakwet,Medium,790667.6013648282,69552.3585871438,158253.98447998223,3,8000.0,0.22500452814353328,236,1,7189.393083433024,0
256,Samburu,Very High,771661.1982008984,76057.29335154865,59941.80376458436,3,8000.0,0.6956445377182965,205,2,5589.313661744469,1
257,Turkana,Medium,919979.1621354339,63581.827527721616,139449.81434184185,4,8000.0,0.43988528907750307,137,2,16237.407489554364,1
258,Laikipia,Very High,444031.20741964824,56827.595218800576,225062.6007634451,1,8000.0,0.1751864241317414,234,1,5571.702954572294,1
259,Baringo,Medium,1240271.8189062828,80847.18918726414,142349.88570455217,1,8000.0,0.07995063643894541,165,3,25864.334157755176,1
260,Kisumu,Medium,911697.9405832897,102074.80087110256,126186.73533456698,6,8000.0,0.692037633485458,54,0,12834.47078083728,1
261,Kericho,Very High,974533.349302306,68780.20008301733,188503.79563835138,2,8000.0,0.17954263311814944,171,2,20254.086367100386,0
262,Garissa,Very High,945579.0950584242,88379.23325251402,278321.1666998818,6,3754.330506689177,0.3185865729159818,98,3,16817.88027892459,1
263,Machakos,Medium,770866.874510028,75031.57877059758,139837.04551672487,1,8000.0,0.4112403752569355,162,1,21540.583150376704,1
264,Trans-Nzoia,Medium,1074663.6263916437,84559.83746565774,372621.276016723,2,8000.0,0.6852857758454446,129,2,5438.374681331992,1
265,Kwale,Very High,901307.504835894,87229.61714648403,148439.95182932072,0,8000.0,0.39885946160011,134,2,25669.989061556073,1
266,Mombasa,Very High,378833.7661562693,75072.89531315412,200023.73349189878,1,8000.0,0.3976612644738994,136,1,2558.880163422542,0
267,Meru,Medium,872959.0912026591,60250.70842735439,388944.9449319644,1,8000.0,0.7648104318432686,47,2,16939.66297984596,1
268,Tana River,Medium,830606.9228601079,56544.548391019984,318926.4076369605,6,8000.0,0.05628302536383922,114,2,33782.25237788651,0
269,Kakamega,Medium,1074185.4217221064,92251.88032209381,233323.76182275955,4,8000.0,0.7284712775199574,216,5,37053.28972177213,0
270,Nakuru,Very High,1575353.2722474257,84458.3420025432,294572.9329162267,0,8000.0,0.5195116412716237,211,1,13635.59850040107,1
271,Mandera,Medium,994421.3195999992,89695.44155911471,97937.42660658475,5,8000.0,0.5375133919761419,165,3,16968.748771136594,0
272,Siaya,High,1429949.6369473515,85144.69569474502,466771.20516658225,5,8000.0,0.36100136099120184,28,1,21126.28923208385,1
273,Kericho,Very High,728443.3925471319,91082.79016429346,104221.90494033328,2,8000.0,0.13323818984666133,159,5,24482.742238569994,1
274,Nyeri,Medium,744469.0412926704,78329.29618153283,275016.7136885094,0,8000.0,0.1317501320727632,87,1,-2657.459777580243,0
275,Machakos,Very High,838391.5219858063,52209.5044212626,384765.7324478617,5,8000.0,0.3567562166622716,212,3,7508.962492032437,1
276,Kilifi,High,1006298.0350925229,79219.16742992736,281561.2943218395,3,8000.0,0.6983706808709618,94,3,16663.098802012504,1
277,Kirinyaga,Very High,739849.3379857789,101898.62570988284,243830.66540087567,4,8000.0,0.852481806143852,233,1,23081.90561937125,0
278,West Pokot,Medium,497038.39164118713,80267.57666934737,385063.64662075706,3,8000.0,0.7810021890631613,171,3,18932.90143714943,1
279,Narok,High,905763.7971199574,56557.076254066356,324444.7827777952,5,8000.0,0.7681264565756069,27,1,12270.585025829549,1
280,West Pokot,High,614251.5073058507,86021.64602963014,191569.5707396903,2,8000.0,0.055159907816006194,215,3,31539.64031587449,1
281,Isiolo,Medium,1178957.2499572206,107516.83629488474,435091.13535056415,1,8000.0,0.22245500496855486,17,2,38532.32861498186,1
282,Wajir,Medium,1060967.577592728,66625.92791392242,160668.29631633265,1,8000.0,0.9005791174214133,68,0,8280.365263865886,1
283,Bomet,Medium,710118.8116850556,79890.31739373904,445058.5012252575,7,8000.0,0.8331497455270119,224,2,28438.258471888017,0
284,Vihiga,Very High,1013948.015763338,82130.38512349063,321189.1603379624,1,6702.196722071027,0.16405756861814727,117,3,28468.48533216895,0
285,Busia,Very High,762960.3594721619,78054.18306588336,202779.1391010379,2,8000.0,0.6225497896127342,89,3,11754.826310113422,0
286,Kirinyaga,Very High,886951.9666054822,86965.6395259139,127467.09210050726,3,8000.0,0.4398140988309402,149,3,23002.379928286973,1
287,Kericho,Medium,889582.1362319071,68922.37857714837,269192.52353048924,7,8000.0,0.05691520029647205,191,2,15533.648495178544,0
288,Samburu,Medium,816092.3688787968,84401.66663512832,175885.04491048533,2,5796.9664295219045,0.7701372372218108,115,1,26796.097021182126,1
289,Kericho,Very High,1107669.9693837375,92511.74370925501,262944.4973470876,7,8000.0,0.8988213622726741,118,1,15005.43924765423,1
290,Samburu,High,620209.0742026409,71462.97833869733,341623.6465704184,2,8000.0,0.8787001542503364,148,1,14366.319021286603,0
291,Nandi,Very High,1034244.03017497,87083.39091612944,356078.30189613666,3,8000.0,0.39584890077475887,79,4,19479.39823176129,0
292,Nyandarua,High,976132.2796973392,69322.04564051433,416643.9577590655,5,8000.0,0.759033394682088,236,2,40207.11525733352,0
293,Nyamira,Medium,548856.3820842167,54345.99944565917,126995.56807722335,1,8000.0,0.4981806372688471,138,2,8712.3571240557,1
294,Nyandarua,Medium,701394.7207869567,54303.71998176859,278961.9538294472,4,8000.0,0.931990047449844,122,1,27251.246490828133,1
295,Kwale,Very High,626530.1928393468,81917.90881622263,80318.98272319417,7,8000.0,0.9169572880827718,104,1,10361.620688134502,1
296,Kericho,Very High,808393.3298417277,46857.560688292586,250472.02596503077,2,8000.0,0.7460177580929621,86,1,31225.69660396033,1
297,Machakos,Medium,912106.614303771,76390.73723591576,63523.00651454876,2,8000.0,0.4741978033960985,56,2,31342.122017123776,1
298,Siaya,Very High,667903.386473252,63139.552486291395,504215.58176469814,3,8000.0,0.861743089463107,46,2,19909.092340197367,1
299,Bomet,Medium,1142282.1514559882,42091.043316638206,405371.13070144085,5,8000.0,0.25156125802577595,131,0,8281.52467798886,1
300,Narok,Medium,1164445.6422437178,85236.77543127576,64981.17554966317,6,1982.6871063981653,0.24279881677612458,227,1,12237.607374057452,1
301,Lamu,High,1208604.9067328009,53952.047048839464,174675.23023559962,4,8000.0,0.5524124018267396,137,2,24620.030169084363,1
302,Narok,Very High,220488.70252992585,109629.48335697487,336792.52766860777,6,8000.0,0.7871416604499822,180,1,28264.1387939801,1
303,Embu,Medium,1387042.0585064266,99557.83792981738,278096.3500355894,2,8000.0,0.10589193736951666,155,1,30460.99442243702,1
304,Murang'a,Very High,941513.5926339183,74003.11424638331,252302.3515856659,6,8000.0,0.756227668494597,36,1,9158.743555776617,1
305,Kirinyaga,High,911824.8783267246,44856.600920218094,280184.9516301781,0,8000.0,0.9043910294788675,162,2,25209.07574091212,1
306,Wajir,High,874531.5441165459,79437.57647242773,352374.15181243344,4,8000.0,0.5413981740134312,174,0,13084.108508308247,1
307,Garissa,Very High,569687.8248459098,102518.00613982079,491196.8221952226,2,8000.0,0.24220147083197385,194,2,23803.71869274497,1
308,Kilifi,Very High,989939.5234255493,90925.01697395857,114072.42200644242,4,8000.0,0.6185044171872586,186,2,18189.401340207856,1
309,Makueni,Medium,1302986.0866090753,91875.70379508148,225423.87729120674,5,8000.0,0.22714518499030278,21,0,22363.209574227003,0
310,Narok,High,938505.9543048564,98152.69802073941,34136.5387177956,6,8000.0,0.40142363074024706,60,4,14086.581651397268,1
311,Meru,High,621225.8317021506,56197.755518326376,243824.24282408442,0,8000.0,0.6796673242275665,222,1,47542.820756590176,1
312,Kiambu,High,518673.32460127457,91296.91322330199,446978.6862587676,0,8000.0,0.3932225124707769,150,1,36338.588776890545,0
313,Kiambu,Very High,826494.0654397202,104115.29378449972,306822.52896571875,4,8000.0,0.4859298219164017,23,2,36071.22135194084,1
314,Nyamira,Medium,713993.2943725407,65703.79611694466,342610.7485545123,1,8000.0,0.5407275987107899,234,2,21696.72465954796,1
315,Baringo,Very High,1075643.6984890972,68969.01881162862,271779.6167597721,4,8000.0,0.35548039730253367,170,1,23346.18471447807,1
316,Vihiga,Very High,1242604.6851583256,98295.39415183937,163839.92410474236,3,8000.0,0.11868896353960215,65,4,4810.15383417721,1
317,Vihiga,Very High,1017412.8715604765,95920.64982320387,65817.38109495008,7,8000.0,0.5098077560103604,34,3,9513.247772265398,1
318,Kisii,Medium,878726.9599116212,61949.74164917166,424127.3845572461,1,8000.0,0.48903161984362065,238,4,21281.30483968813,1
319,Wajir,Very High,866867.0936448062,55589.1468077194,196308.4577277854,5,8000.0,0.43384309312271024,224,4,30426.315831976273,1
320,Uasin Gishu,High,917770.8958241323,73286.44674603075,228224.76413887707,0,8000.0,0.2160363471196619,100,1,27931.99511897417,0
321,Uasin Gishu,High,610014.8418938965,52900.92840560562,14560.751178867096,1,8000.0,0.09706816591178741,220,5,23912.258193794583,1
322,Kajiado,High,1050566.3155269795,62115.52667392336,172419.80740670278,0,8000.0,0.7939746556443172,111,5,26134.341094658128,0
323,Murang'a,Medium,629795.7023583029,64751.518370881284,265825.6753653791,0,8000.0,0.5290849021029962,94,0,24914.810693284882,1
324,Baringo,Very High,1179042.20479772,91854.42837139612,290984.06160440325,0,8000.0,0.9322621596475245,124,4,7033.689107780638,0
325,Narok,Medium,809188.2188820179,95919.01005743051,443017.15541701246,3,8000.0,0.9300414409439407,155,3,10186.877229824795,1
326,Elgeyo-Marakwet,Very High,1107702.275200581,91921.13367549898,219723.21214121563,3,8000.0,0.5720669645235075,59,0,24085.7246141602,1
327,Nairobi,High,531682.6710542381,62641.0229483872,237197.5564470507,2,8000.0,0.491110287875479,210,1,7046.983259829196,1
328,Narok,Very High,1105939.9036939607,73715.3207453181,432609.12556556624,5,7284.457588921091,0.21780524913293076,86,2,9860.599014373382,0
329,Tana River,Very High,1240631.8424142145,68217.11603096816,390821.46357667167,3,8000.0,0.39140214401046847,50,1,28665.441167383073,1
330,Nyeri,Very High,579605.6352373818,78199.0359891392,81061.15322960546,5,8000.0,0.7568878378465965,108,3,34544.45394837891,1
331,Lamu,Medium,871624.0976360764,86273.6025832339,423816.1021599723,0,8000.0,0.916901613623312,185,2,8061.871855731799,1
332,Kericho,Very High,983721.5347803157,67853.38772734642,57419.70115625055,5,8000.0,0.5898451816443514,129,4,17232.83815999571,1
333,Makueni,Very High,995966.9650281647,59780.33866340756,306473.87470233935,4,8000.0,0.605198229402859,191,1,20364.976379796815,1
334,Migori,Very High,815111.7289457555,98604.18500071304,340283.7085174049,5,8000.0,0.8982114951032287,136,2,20198.748602793425,1
335,Elgeyo-Marakwet,Medium,771041.170353959,91104.52224372745,272472.59281210334,7,8000.0,0.16424760019148538,134,0,28253.710876374767,0
336,Baringo,Medium,963315.7364794231,80093.42275762763,204936.08493433084,1,8000.0,0.6006565317626644,188,3,21543.4432736312,1
337,Nandi,Medium,988138.4818958952,59045.516197108125,196285.15963263012,4,8000.0,0.5768848367540733,239,3,31893.383864688098,0
338,Nyamira,Very High,743148.771704373,87998.50178781674,0.0,7,8000.0,0.23458626325220217,116,1,5534.836623001171,0
339,Taita-Taveta,High,693739.5102774831,72458.31002067782,268167.00056421175,0,8000.0,0.7464345333019257,50,2,27521.145001941997,1
340,Kericho,High,1202843.9304490667,41689.66352365223,253899.87195361176,4,8000.0,0.15728169606878958,62,2,11416.184238440219,0
341,Siaya,High,926917.1889262496,67105.62794918125,430634.044571012,7,8000.0,0.10691785029313947,22,1,19135.782357023312,0
342,Kakamega,Very High,332073.87050014944,81876.2729327252,217351.53090235844,1,8000.0,0.48752177972719135,34,1,17016.30534443088,1
343,West Pokot,High,1204377.7645880766,71757.72406481908,186805.2259819777,2,6980.241371854162,0.3197490540370431,23,1,34522.973351003326,0
344,Nandi,High,750714.2366646782,82640.8984872597,188472.71495059322,2,3670.154351341307,0.4425229239799305,239,4,23077.64235603449,0
345,Nyamira,High,916685.0807324679,81997.76778782968,149285.32299896627,5,8000.0,0.15133109847691478,121,1,14071.657060749669,1
346,Laikipia,Very High,993716.0697835911,58600.2278707344,195397.31890081958,5,8000.0,0.4571621648892882,142,5,22897.36922961426,1
347,Kericho,High,529079.1394347182,85260.80851109998,126351.34875708827,3,8000.0,0.44564305476266636,95,1,11840.75603529877,0
